ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPC70BM
35_50_0011	-5.1636	-2.905	3.1889999999999996	6.8135	c1ccc2c(-c3ccc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10ccc(-c%11ccc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	35	50				-5.1830133155608085	-1.6908701914606463	2.6518939735468976	0.9828718793365088
35_50_00001111	-5.0751	-2.9901	2.862	6.3116	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	35	50				-5.1023447699971385	-1.7639629319048935	2.4721858270654424	0.9022122264743919
37_50_0011	-5.1651	-3.1762	2.9419999999999997	6.7042	c1cnc2c(-c3ccc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10ccc(-c%11ccc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ncccc%11%12)c%11ncccc%10%11)sc9c8s7)sc6c5s4)c4ncccc34)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.184380579044939	-1.9238049882700452	2.5161511228407223	0.9842389920968839
37_50_00001111	-5.0649	-3.1634	2.88	7.6483	c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.093047378305055	-1.9128110155592772	2.4820780186148803	0.8929158597038436
37_50_01	-5.1645	-3.2474	2.717	6.8553	c1cnc2c(-c3cc4sc5cc(-c6ccc(-c7cc8sc9cc(-c%10ccc(-c%11cc%12sc%13cc(-c%14ccc(-c%15cc%16sc%17ccsc%17c%16s%15)c%15ncccc%14%15)sc%13c%12s%11)c%11ncccc%10%11)sc9c8s7)c7ncccc67)sc5c4s3)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.183833673651288	-1.9849589614736924	2.3924987284727486	0.9836921469927351
15_50_01	-4.9593	-3.1255	2.642	6.7639999999999985	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14cscc%13%14)sc%12c%11s%10)c%10cscc9%10)sc8c7s6)c6cscc56)sc4c3s2)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	50				-4.996792029022304	-1.8802585494859876	2.351281263683424	0.7966711213734543
15_50_0011	-4.976	-3.0632	2.7889999999999997	6.5116	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11cscc%10%11)c%10cscc9%10)sc8c7s6)sc5c4s3)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	50				-5.012014229145618	-1.826748822932796	2.4320674946704997	0.8118916434389609
41_50_0011	-5.2782	-3.2453	3.029	7.6158	c1ccc2c(-c3cnc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10cnc(-c%11cnc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)nccc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	41	50				-5.287472245748342	-1.983155262825832	2.5639633819963383	1.0873192942291487
41_50_00001111	-5.1232	-3.2311	2.906	7.1888	c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	41	50				-5.146188352388243	-1.970958824349824	2.4963667397418465	0.946050975657081
2_50_0011	-4.9268	-3.1047	2.673	7.8083	c1csc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)s%10)s9)sc8c7s6)sc5c4s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']	3	50				-4.967167986866153	-1.862393343830989	2.3683178157963445	0.767050344898665
51_50_0011	-4.6875	-2.8327	2.927	9.1582	c1cc2cc3[nH]c(-c4cc5cc6[nH]c(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13cc%14cc%15[nH]c(-c%16cc%17cc%18[nH]c(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)cc%18cc%17[nH]%16)cc%15cc%14[nH]%13)sc%12c%11s%10)sc9c8s7)cc6cc5[nH]4)cc3cc2[nH]1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	50				-4.749043885697948	-1.6287714237271675	2.5079076298828573	0.5489502891935303
34_50_0011	-5.2706	-3.1622	3.0	6.2622	c1ccc2c(-c3cccc4c(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)nccc%13%14)nccc%11%12)sc%10c9s8)sc7c6s5)nccc34)nccc2c1	BrC1=C2C=CN=C(Br)C2=CC=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	34	50				-5.28054477742875	-1.9117803306176424	2.5480259622778	1.0803925895765827
38_50_0011	-5.2945	-3.2696	3.033	6.8287	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11cnncc%10%11)c%10cnncc9%10)sc8c7s6)sc5c4s3)c3cnncc23)c2cnncc2c1	BrC1=C2C=NN=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	38	50				-5.302329842275888	-2.004026632893931	2.566161646785102	1.1021752528918896
38_50_01	-5.494	-3.3104	3.034	6.2979	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14cnncc%13%14)sc%12c%11s%10)c%10cnncc9%10)sc8c7s6)c6cnncc56)sc4c3s2)c2cnncc2c1	BrC1=C2C=NN=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	38	50				-5.484175885665177	-2.039069920909504	2.5667112129822933	1.2840012500217444
56_50_00001111	-5.0761	-3.0404	2.925	7.8193	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	56	50				-5.103256278986559	-1.80716580904174	2.5068084974884752	0.903123634981309
16_50_00001111	-5.1414	-4.0712	2.075	2.6845	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5nonc45)c4nonc34)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.1627778159956845	-2.6925241739057815	2.0396772298761308	0.9626386104829605
16_50_01	-5.3260000000000005	-3.8761	2.1069999999999998	7.9438	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14nonc%13%14)sc%12c%11s%10)c%10nonc9%10)sc8c7s6)c6nonc56)sc4c3s2)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.3310423754426175	-2.5249519804783715	2.0572633481862423	1.1308846208597607
16_50_0011	-5.2764	-3.8762	2.146	10.5774	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11nonc%10%11)c%10nonc9%10)sc8c7s6)sc5c4s3)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.2858315295673854	-2.5250378708901744	2.078696429876691	1.085678758916699
13_50_00001111	-5.0588	-3.0169	2.818	6.7446	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5ccoc45)c4ccoc34)c3ccoc23)c2ccoc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=C1OC=C2']	13	50				-5.087487173469594	-1.7869815622680645	2.4480049143890388	0.8873562678116529
5_50_0011	-5.3837	-3.4361	2.862	8.0684	c1cnc(-c2cnc(-c3cc4sc5cc(-c6cc7sc8cc(-c9cnc(-c%10cnc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)nc%10)nc9)sc8c7s6)sc5c4s3)nc2)nc1	BrC1=CN=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=C(Br)N=C1']	6	50				-5.3836364441321525	-2.1470341685457193	2.4721858270654424	1.1834728917088482
21_50_00001111	-5.1216	-3.3707	2.866	7.5317	c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ncc8c7)ncc6c5)ncc4c3)ncc2c1	BrC1=CN=C2C=C(Br)N=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']	21	50				-5.144729938005169	-2.0908618392266383	2.4743840918542066	0.9445927220460135
21_50_0011	-5.2891	-3.3495	3.025	9.3726	c1cnc2cc(-c3cnc4cc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cnc%12cc(-c%13cnc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ncc%14c%13)ncc%12c%11)sc%10c9s8)sc7c6s5)ncc4c3)ncc2c1	BrC1=CN=C2C=C(Br)N=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']	21	50				-5.29740769373302	-2.0726530719244285	2.5617651172075746	1.09725364695454
25_50_01	-5.4827	-3.3868	3.069	8.5992	c1cnc2cnc(-c3cc4sc5cc(-c6ccc7cc(-c8cc9sc%10cc(-c%11ccc%12cc(-c%13cc%14sc%15cc(-c%16ccc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)ncc%17n%16)sc%15c%14s%13)ncc%12n%11)sc%10c9s8)ncc7n6)sc5c4s3)cc2c1	BrC1=NC2=CN=C(Br)C=C2C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']	25	50				-5.473875834084732	-2.104690195526901	2.5859460298839783	1.2737023338935884
25_50_0011	-5.29	-3.3739	3.02	6.6066	c1cnc2cnc(-c3ccc4cc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ncc%14n%13)ncc%12n%11)sc%10c9s8)sc7c6s5)ncc4n3)cc2c1	BrC1=NC2=CN=C(Br)C=C2C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']	25	50				-5.2982280518234965	-2.0936103324043303	2.55901728622162	1.0980739146107634
53_50_00001111	-5.0138	-3.1327	2.878	9.3221	c1cc2cc3sc(-c4cc5cc6sc(-c7cc8cc9sc(-c%10cc%11cc%12sc(-c%13cc%14sc%15cc(-c%16cc%17sc%18cc(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)sc%18c%17s%16)sc%15c%14s%13)cc%12cc%11s%10)cc9cc8s7)cc6cc5s4)cc3cc2s1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	50				-5.046469268945693	-1.886442659135794	2.4809788862204982	0.8463428850004071
53_50_0011	-5.0412	-3.1387	2.978	11.417	c1cc2cc3sc(-c4cc5cc6sc(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13cc%14cc%15sc(-c%16cc%17cc%18sc(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)cc%18cc%17s%16)cc%15cc%14s%13)sc%12c%11s%10)sc9c8s7)cc6cc5s4)cc3cc2s1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	50				-5.0714446152558015	-1.8915960838439667	2.535935505939598	0.8713154780899208
53_50_01	-5.0514	-3.131	2.9730000000000003	11.9219	c1cc2cc3sc(-c4cc5sc6cc(-c7cc8cc9sc(-c%10cc%11sc%12cc(-c%13cc%14cc%15sc(-c%16cc%17sc%18cc(-c%19cc%20cc%21sc(-c%22cc%23sc%24ccsc%24c%23s%22)cc%21cc%20s%19)sc%18c%17s%16)cc%15cc%14s%13)sc%12c%11s%10)cc9cc8s7)sc6c5s4)cc3cc2s1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	50				-5.080742006947887	-1.8849825221351455	2.533187674953643	0.880611844860471
40_50_00001111	-5.1195	-3.5839	2.8480000000000003	7.4975	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1	BrC1=C2N=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	40	50				-5.142815769127387	-2.2739801971903693	2.4644919003047687	0.9426787641814882
40_50_01	-5.19	-3.7023	2.356	7.007999999999999	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14nccnc%13%14)sc%12c%11s%10)c%10nccnc9%10)sc8c7s6)c6nccnc56)sc4c3s2)c2nccnc2c1	BrC1=C2N=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	40	50				-5.2070771528814985	-2.3756744447649742	2.1941053312867997	1.0069330639191079
61_50_00001111	-5.0904	-3.1860000000000004	2.929	7.1573	O=S1(=O)c2ccccc2-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)S(=O)(=O)c5cc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ccc7-8)ccc5-6)ccc3-4)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	61	50				-5.116290857535264	-1.9322222486267275	2.5090067622772394	0.9161567766302152
11_41_0011	-5.1432	-3.3784	2.4730000000000003	3.0036	c1ccc2c(-c3ncc(-c4sc(-c5sc(-c6ncc(-c7ncc(-c8sc(-c9scc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2C=CC=CC2=C(Br)S1']	11	41				-5.164418532176642	-2.09747540093546	2.2584045763581457	0.9642791457954116
11_41_01	-5.2655	-3.4561	2.517	4.2585	c1ccc2c(-c3sc(-c4ncc(-c5sc(-c6ncc(-c7sc(-c8ncc(-c9scc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2C=CC=CC2=C(Br)S1']	11	41				-5.275896081582708	-2.164212250906294	2.28258548903455	1.0757444061913088
48_41_01	-4.6308	-2.6272	2.8689999999999998	6.1757	c1ccc2c(-c3cc4[nH]c5cc(-c6ncc(-c7cc8[nH]c9cc(-c%10ncc(-c%11cc%12[nH]c%13cc(-c%14ncc(-c%15cc%16[nH]c%17cc[nH]c%17c%16[nH]%15)c%15ccccc%14%15)[nH]c%13c%12[nH]%11)c%11ccccc%10%11)[nH]c9c8[nH]7)c7ccccc67)[nH]c5c4[nH]3)cncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	41				-4.697361325997834	-1.4522666274722584	2.4760327904457795	0.4972734268513604
48_41_0011	-4.4094	-2.6863	2.972	5.8732	c1ccc2c(-c3ncc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10ncc(-c%11ncc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)c%12ccccc%11%12)c%11ccccc%10%11)[nH]c9c8[nH]7)[nH]c6c5[nH]4)c4ccccc34)cncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	41				-4.495553235740246	-1.503027860847758	2.532638108756452	0.2954875834200316
48_41_00001111	-4.1093	-2.8838	3.035	5.8695	c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6cc7[nH]c8cc(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)[nH]c8c7[nH]6)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	41				-4.222009388015305	-1.6726614241584365	2.5672607791794846	0.021973890494369652
14_41_00001111	-5.8127	-2.955	3.805	2.6306	c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10sccc9%10)c9sccc89)c8sccc78)c7sccc67)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=C2C=CC=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	41				-5.774673800593331	-1.7338153973620845	2.9904267510165496	1.5744671411760558
14_41_01	-5.9338	-2.7929	3.906	2.7021	c1ccc2c(-c3ccc(-c4ncc(-c5ccc(-c6ncc(-c7ccc(-c8ncc(-c9cccc%10sccc9%10)c9ccccc89)c8sccc78)c7ccccc67)c6sccc56)c5ccccc45)c4sccc34)cncc2c1	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=C2C=CC=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	41	3.1317389246495866	-5.946698580152992	-1.7262079961213348	-5.8850575392120925	-1.5945870398296231	3.0459329369328403	1.6848387113636527
9_41_00001111	-5.4744	-3.0939	2.927	5.6916	c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6cc7oc(-c8cc9oc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)cc9o8)cc7o6)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2C=CC=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	41				-5.466310309472545	-1.8531171793562788	2.5079076298828573	1.2661376432861795
