ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_PN1
23_50_0011	-5.3422	-3.5142	2.985	6.9777	c1cnc2ccc(-c3ccc4nc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12nc(-c%13ccc%14nc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%14n%13)ccc%12n%11)sc%10c9s8)sc7c6s5)ccc4n3)nc2c1	BrC1=CC=C2N=C(Br)C=CC2=N1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']	23	50				-5.345808821071222	-2.2141145801637654	2.5397824693199347	1.1956439267950976
59_50_0011	-5.1239	-3.0289	3.0660000000000003	7.0582	c1ccc2cc3c(-c4cccc5cc6c(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13cccc%14cc%15c(-c%16cccc%17cc%18c(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)cccc%18cc%16%17)cccc%15cc%13%14)sc%12c%11s%10)sc9c8s7)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	50				-5.146826408680836	-1.7972884116844097	2.5842973312924054	0.9966834497352097
10_50_0011	-4.8934	-3.1412	2.698	10.2549	c1cc2sc(-c3cc4sc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc(-c%13cc%14sc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)cc%14s%13)cc%12s%11)sc%10c9s8)sc7c6s5)cc4s3)cc2s1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	50				-4.936723586619526	-1.8937433441390388	2.3820569707261194	0.7866037888909403
0_50_01	-4.7129	-2.6703	2.826	5.6337	c1c[nH]c(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)[nH]%13)sc%12c%11s%10)[nH]9)sc8c7s6)[nH]5)sc4c3s2)c1	BrC1=CC=C(Br)N1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)N1']	1	50				-4.772196214029217	-1.4892853949592977	2.4524014439665667	0.6220945533925
57_50_0011	-5.145	-2.9745	3.1260000000000003	9.4618	c1ccc2c(c1)sc1cc(-c3ccc4c(c3)sc3cc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12c(c%11)sc%11cc(-c%13ccc%14c(c%13)sc%13cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%13%14)ccc%11%12)sc%10c9s8)sc7c6s5)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	57	50				-5.1660592483575964	-1.7505640276636452	2.617271303123865	1.0159141692311486
22_50_0011	-5.3325	-3.4743	2.988	8.7355	c1cnc2nc(-c3cnc4nc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cnc%12nc(-c%13cnc%14nc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%14c%13)ccc%12c%11)sc%10c9s8)sc7c6s5)ccc4c3)ccc2c1	BrC1=CN=C2N=C(Br)C=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']	22	50				-5.336967183873846	-2.179844305854417	2.541431167911508	1.1868032642780058
22_50_01	-5.5246	-3.4513	2.99	9.6122	c1cnc2nc(-c3cc4sc5cc(-c6cnc7nc(-c8cc9sc%10cc(-c%11cnc%12nc(-c%13cc%14sc%15cc(-c%16cnc%17nc(-c%18cc%19sc%20ccsc%20c%19s%18)ccc%17c%16)sc%15c%14s%13)ccc%12c%11)sc%10c9s8)ccc7c6)sc5c4s3)ccc2c1	BrC1=CN=C2N=C(Br)C=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']	22	50				-5.512068060741429	-2.160089511139756	2.5425303003058897	1.361884838456679
58_50_0011	-5.237	-3.5904	2.873	5.0894	O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13ccc%14c(c%13)C(=O)c%13cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%13-%14)ccc%11-%12)sc%10c9s8)sc7c6s5)ccc3-4)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	58	50				-5.2499180753842385	-2.279563073957556	2.4782310552345432	1.0997637518674752
58_50_01	-5.3769	-3.6044	2.782	4.1034	O=C1c2ccccc2-c2ccc(-c3cc4sc5cc(-c6ccc7c(c6)C(=O)c6cc(-c8cc9sc%10cc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13cc%14sc%15cc(-c%16ccc%17c(c%16)C(=O)c%16cc(-c%18cc%19sc%20ccsc%20c%19s%18)ccc%16-%17)sc%15c%14s%13)ccc%11-%12)sc%10c9s8)ccc6-7)sc5c4s3)cc21	BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	58	50				-5.377438183004094	-2.2915877316099587	2.428220531290163	1.2272698019851014
19_50_01	-5.3883	-3.2297	3.0869999999999997	7.8672	c1ccc2nc(-c3cc4sc5cc(-c6ccc7nc(-c8cc9sc%10cc(-c%11ccc%12nc(-c%13cc%14sc%15cc(-c%16ccc%17nc(-c%18cc%19sc%20ccsc%20c%19s%18)ccc%17c%16)sc%15c%14s%13)ccc%12c%11)sc%10c9s8)ccc7c6)sc5c4s3)ccc2c1	BrC1=CC=C2N=C(Br)C=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']	19	50				-5.387829385483483	-1.969756358584584	2.595838221433416	1.2376598589639514
19_50_00001111	-5.1277	-3.2481	2.923	7.0470000000000015	c1ccc2nc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ccc8c7)ccc6c5)ccc4c3)ccc2c1	BrC1=CC=C2N=C(Br)C=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']	19	50				-5.150290142840632	-1.9855601943563128	2.5057093650940936	1.000146802061493
19_50_0011	-5.26	-3.2543	3.068	9.2372	c1ccc2nc(-c3ccc4nc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12nc(-c%13ccc%14nc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%14c%13)ccc%12c%11)sc%10c9s8)sc7c6s5)ccc4c3)ccc2c1	BrC1=CC=C2N=C(Br)C=CC2=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']	19	50				-5.270882782140896	-1.9908853998880909	2.585396463686787	1.120726147526554
3_50_0011	-5.1351	-2.9462	2.997	7.5932	c1ccc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)cc%10)cc9)sc8c7s6)sc5c4s3)cc2)cc1	BrC1=CC=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C=C1']	4	50				-5.15703530936234	-1.7262570411234313	2.5463772636862263	1.0068912250126756
3_50_00001111	-5.0595	-2.992	2.792	6.9926	c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)cc4)cc3)cc2)cc1	BrC1=CC=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C=C1']	4	50				-5.088125229762189	-1.7655948497291485	2.433716193262073	0.9379887418897834
60_50_0011	-5.1837	-3.024	2.8930000000000002	5.1953	c1ccc2c(-c3c4ccccc4c(-c4cc5sc6cc(-c7cc8sc9cc(-c%10c%11ccccc%11c(-c%11c%12ccccc%12c(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	60	50				-5.201334646248152	-1.7930797815060682	2.489222379178363	1.0511856784488212
44_50_00001111	-5.1482	-3.6317	2.815	6.7037	c1cc2c(-c3cnc(-c4cnc(-c5cnc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccncc56)c5ccncc45)c4ccncc34)nccc2cn1	BrC1=C2C=NC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	44	50				-5.168976077123742	-2.3150358140321434	2.446356215797466	1.018830676453283
44_50_0011	-5.3517	-3.593	2.763	7.3688	c1cc2c(-c3cnc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10cnc(-c%11cnc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccncc%11%12)c%11ccncc%10%11)sc9c8s7)sc6c5s4)c4ccncc34)nccc2cn1	BrC1=C2C=NC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	44	50				-5.354468156470712	-2.2817962246644306	2.4177787735435343	1.2043023076108053
31_50_01	-5.4759	-3.0849	3.1630000000000003	6.0346	c1cc(-c2cc3sc4cc(-c5cncc6c(-c7cc8sc9cc(-c%10cncc%11c(-c%12cc%13sc%14cc(-c%15cncc%16c(-c%17cc%18sc%19ccsc%19c%18s%17)cccc%15%16)sc%14c%13s%12)cccc%10%11)sc9c8s7)cccc56)sc4c3s2)c2cnccc2c1	BrC1=CN=CC2=C(Br)C=CC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']	31	50				-5.467677572956675	-1.84538704229402	2.6376052524199314	1.317499244169843
31_50_00001111	-5.1117	-3.0954	2.975	6.2931	c1cc(-c2cncc3c(-c4cncc5c(-c6cncc7c(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16cc(-c%17cc%18sc%19ccsc%19c%18s%17)sc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)cccc67)cccc45)cccc23)c2cnccc2c1	BrC1=CN=CC2=C(Br)C=CC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']	31	50				-5.135705999009912	-1.8544055355333218	2.5342868073480247	0.9855642659508281
35_50_0011	-5.1636	-2.905	3.1889999999999996	6.8135	c1ccc2c(-c3ccc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10ccc(-c%11ccc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	35	50				-5.1830133155608085	-1.6908701914606463	2.6518939735468976	1.0328663674597969
35_50_00001111	-5.0751	-2.9901	2.862	6.3116	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	35	50				-5.1023447699971385	-1.7639629319048935	2.4721858270654424	0.95220671459768
37_50_0011	-5.1651	-3.1762	2.9419999999999997	6.7042	c1cnc2c(-c3ccc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10ccc(-c%11ccc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ncccc%11%12)c%11ncccc%10%11)sc9c8s7)sc6c5s4)c4ncccc34)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.184380579044939	-1.9238049882700452	2.5161511228407223	1.0342334802201723
37_50_00001111	-5.0649	-3.1634	2.88	7.6483	c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.093047378305055	-1.9128110155592772	2.4820780186148803	0.9429103478271319
37_50_01	-5.1645	-3.2474	2.717	6.8553	c1cnc2c(-c3cc4sc5cc(-c6ccc(-c7cc8sc9cc(-c%10ccc(-c%11cc%12sc%13cc(-c%14ccc(-c%15cc%16sc%17ccsc%17c%16s%15)c%15ncccc%14%15)sc%13c%12s%11)c%11ncccc%10%11)sc9c8s7)c7ncccc67)sc5c4s3)cccc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	37	50				-5.183833673651288	-1.9849589614736924	2.3924987284727486	1.0336866351160234
15_50_01	-4.9593	-3.1255	2.642	6.7639999999999985	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14cscc%13%14)sc%12c%11s%10)c%10cscc9%10)sc8c7s6)c6cscc56)sc4c3s2)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	50				-4.996792029022304	-1.8802585494859876	2.351281263683424	0.8466656094967426
15_50_0011	-4.976	-3.0632	2.7889999999999997	6.5116	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11cscc%10%11)c%10cscc9%10)sc8c7s6)sc5c4s3)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	50				-5.012014229145618	-1.826748822932796	2.4320674946704997	0.8618861315622492
41_50_0011	-5.2782	-3.2453	3.029	7.6158	c1ccc2c(-c3cnc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10cnc(-c%11cnc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)nccc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	41	50				-5.287472245748342	-1.983155262825832	2.5639633819963383	1.137313782352437
41_50_00001111	-5.1232	-3.2311	2.906	7.1888	c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	41	50				-5.146188352388243	-1.970958824349824	2.4963667397418465	0.9960454637803693
2_50_0011	-4.9268	-3.1047	2.673	7.8083	c1csc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)s%10)s9)sc8c7s6)sc5c4s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)S1']	3	50				-4.967167986866153	-1.862393343830989	2.3683178157963445	0.8170448330219531
51_50_0011	-4.6875	-2.8327	2.927	9.1582	c1cc2cc3[nH]c(-c4cc5cc6[nH]c(-c7cc8sc9cc(-c%10cc%11sc%12cc(-c%13cc%14cc%15[nH]c(-c%16cc%17cc%18[nH]c(-c%19cc%20sc%21cc(-c%22cc%23sc%24ccsc%24c%23s%22)sc%21c%20s%19)cc%18cc%17[nH]%16)cc%15cc%14[nH]%13)sc%12c%11s%10)sc9c8s7)cc6cc5[nH]4)cc3cc2[nH]1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	50				-4.749043885697948	-1.6287714237271675	2.5079076298828573	0.5989447773168184
34_50_0011	-5.2706	-3.1622	3.0	6.2622	c1ccc2c(-c3cccc4c(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)nccc%13%14)nccc%11%12)sc%10c9s8)sc7c6s5)nccc34)nccc2c1	BrC1=C2C=CN=C(Br)C2=CC=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	34	50				-5.28054477742875	-1.9117803306176424	2.5480259622778	1.130387077699871
38_50_0011	-5.2945	-3.2696	3.033	6.8287	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11cnncc%10%11)c%10cnncc9%10)sc8c7s6)sc5c4s3)c3cnncc23)c2cnncc2c1	BrC1=C2C=NN=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	38	50				-5.302329842275888	-2.004026632893931	2.566161646785102	1.1521697410151779
38_50_01	-5.494	-3.3104	3.034	6.2979	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14cnncc%13%14)sc%12c%11s%10)c%10cnncc9%10)sc8c7s6)c6cnncc56)sc4c3s2)c2cnncc2c1	BrC1=C2C=NN=CC2=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	38	50				-5.484175885665177	-2.039069920909504	2.5667112129822933	1.3339957381450325
56_50_00001111	-5.0761	-3.0404	2.925	7.8193	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	56	50				-5.103256278986559	-1.80716580904174	2.5068084974884752	0.9531181231045971
16_50_00001111	-5.1414	-4.0712	2.075	2.6845	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5nonc45)c4nonc34)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.1627778159956845	-2.6925241739057815	2.0396772298761308	1.0126330986062488
16_50_01	-5.3260000000000005	-3.8761	2.1069999999999998	7.9438	c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14nonc%13%14)sc%12c%11s%10)c%10nonc9%10)sc8c7s6)c6nonc56)sc4c3s2)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AB	['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.3310423754426175	-2.5249519804783715	2.0572633481862423	1.180879108983049
16_50_0011	-5.2764	-3.8762	2.146	10.5774	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11nonc%10%11)c%10nonc9%10)sc8c7s6)sc5c4s3)c3nonc23)c2nonc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	AABB	['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	50				-5.2858315295673854	-2.5250378708901744	2.078696429876691	1.135673247039987
