ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
16_41_00001111,-6.3217,-4.0752,2.75,3.2317,c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nonc9%10)c9nonc89)c8nonc78)c7nonc67)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=NON=C12']",16,41,,,,-6.23863187620811,-2.6959597903778967,2.410634412980051
16_41_0011,-6.3369,-3.9221,2.82,2.9321,c1ccc2c(-c3ncc(-c4ccc(-c5ccc(-c6ncc(-c7ncc(-c8ccc(-c9cccc%10nonc9%10)c9nonc89)c8ccccc78)c7ccccc67)c6nonc56)c5nonc45)c4ccccc34)cncc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=C2C=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=NON=C12']",16,41,,,,-6.252486812847294,-2.5644615699076945,2.449104046783421
13_41_00001111,-5.9202,-2.9828,3.786,2.9528,c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10occc9%10)c9occc89)c8occc78)c7occc67)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,41,,,,-5.8726610169559805,-1.757692931843284,2.9799849932699205
5_41_00001111,-6.4957,-3.6113,3.5980000000000003,1.0517,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cncc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)nc4)nc3)nc2)nc1,BrC1=CN=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CN=C(Br)N=C1']",6,41,,,,-6.39723444036719,-2.297514170024357,2.876666548198014
21_41_00001111,-6.3465,-3.3829,3.804,3.5666,c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ncc8c7)ncc6c5)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21,41,,,,-6.2612372991457255,-2.1013404694665887,2.989877184819358
25_41_00001111,-6.3998,-3.4366,3.838,3.4988,c1cnc2cnc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ncc8n7)ncc6n5)ncc4n3)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25,41,,,,-6.309820728281812,-2.147463620604733,3.008562435523852
53_41_01,-5.5403,-3.2113,3.29,6.3793,c1ccc2c(-c3cc4cc5sc(-c6ncc(-c7cc8cc9sc(-c%10ncc(-c%11cc%12cc%13sc(-c%14ncc(-c%15cc%16cc%17sccc%17cc%16s%15)c%15ccccc%14%15)cc%13cc%12s%11)c%11ccccc%10%11)cc9cc8s7)c7ccccc67)cc5cc4s3)cncc2c1,BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1,BrC1=C2C=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']",53,41,,,,-5.526378751875323,-1.9539525228128545,2.707400159463188
53_41_00001111,-5.3746,-3.1305,3.297,7.2592,c1ccc2c(-c3ncc(-c4ncc(-c5ncc(-c6cc7cc8sc(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)cc8cc7s6)c6ccccc56)c5ccccc45)c4ccccc34)cncc2c1,BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']",53,41,,,,-5.37534171232843,-1.884553070076131,2.711247122843525
40_41_0011,-6.3679,-3.4557,3.377,0.0112,c1ccc2c(-c3ncc(-c4ccc(-c5ccc(-c6ncc(-c7ncc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8ccccc78)c7ccccc67)c6nccnc56)c5nccnc45)c4ccccc34)cncc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=C2C=CC=CC2=C(Br)N=C1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",40,41,,,,-6.280743591519314,-2.1638686892590826,2.755212418618804
61_41_00001111,-6.2313,-3.1632,3.813,3.3973,O=S1(=O)c2ccccc2-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)S(=O)(=O)c5cc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)ccc7-8)ccc5-6)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O,BrC1=C2C=CC=CC2=C(Br)N=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O']",61,41,,,,-6.156231463564542,-1.9126392347356713,2.994823280594077
61_41_01,-6.2498,-3.1598,3.935,5.8207,O=S1(=O)c2ccccc2-c2ccc(-c3cnc(-c4ccc5c(c4)S(=O)(=O)c4cc(-c6cnc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9cnc(-c%10ccc%11c(c%10)S(=O)(=O)c%10cc(-c%12cncc%13ccccc%12%13)ccc%10-%11)c%10ccccc9%10)ccc7-8)c7ccccc67)ccc4-5)c4ccccc34)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O,BrC1=C2C=CC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O']",61,41,,,,-6.173094379868812,-1.9097189607343736,3.0618703566513785
20_31_0011,-6.2909,-2.9465,4.126,3.5304,c1ccc2ncc(-c3ccc4cc(-c5cncc6c(-c7cncc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cncc%14c(-c%15cncc%16ccccc%15%16)cccc%13%14)cnc%12c%11)cnc%10c9)cccc78)cccc56)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",20,31,,,,-6.2105573993339735,-1.7265147123588398,3.166837500314859
20_31_01,-6.2716,-2.9575,4.074,3.6489,c1ccc2ncc(-c3cncc4c(-c5ccc6cc(-c7cncc8c(-c9ccc%10cc(-c%11cncc%12c(-c%13ccc%14cc(-c%15cncc%16ccccc%15%16)cnc%14c%13)cccc%11%12)cnc%10c9)cccc78)cnc6c5)cccc34)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",20,31,,,,-6.192965275838168,-1.735962657657156,3.1382600580609266
20_31_00001111,-6.2466,-2.9657,4.033,2.9621,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9cncc%10c(-c%11cncc%12c(-c%13cncc%14c(-c%15cncc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",20,31,,,,-6.170177551102668,-1.7430056714249922,3.115727843976096
26_31_01,-6.0904,-2.6011,4.15,2.0123,c1ccc2c(-c3cncc4c(-c5cccc6c(-c7cncc8c(-c9cccc%10c(-c%11cncc%12c(-c%13cccc%14c(-c%15cncc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",26,31,,,,-6.027799846955264,-1.4298492299917078,3.1800270890474422
26_31_0011,-6.0131,-2.7104,4.159,2.0596,c1ccc2c(-c3cccc4c(-c5cncc6c(-c7cncc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cncc%14c(-c%15cncc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",26,31,,,,-5.957340202073098,-1.5237274500922506,3.1849731848221614
45_31_01,-6.4737,-3.3709,3.842,2.5989,c1ccc2c(-c3ncc(-c4cccc5c(-c6ncc(-c7cccc8c(-c9ncc(-c%10cccc%11c(-c%12nccc%13ncccc%12%13)cncc%10%11)c%10ncccc9%10)cncc78)c7ncccc67)cncc45)c4ncccc34)cncc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",45,31,,,,-6.37718124259995,-2.091033620050244,3.0107607003126162
18_31_01,-6.0176,-2.7034,4.084,3.2811,c1ccc2cc(-c3cncc4c(-c5ccc6cc(-c7cncc8c(-c9ccc%10cc(-c%11cncc%12c(-c%13ccc%14cc(-c%15cncc%16ccccc%15%16)ccc%14c%13)cccc%11%12)ccc%10c9)cccc78)ccc6c5)cccc34)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",18,31,,,,-5.961441992525488,-1.5177151212660491,3.1437557200328365
7_31_00001111,-6.5198,-4.6947,1.767,0.0113,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)nn9)cncc78)cncc56)cncc34)cncc2c1,BrC1=NN=C(Br)N=N1,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",8,31,,,,-6.419201807012212,-3.228050891496711,1.8704108411413043
11_31_00001111,-4.8849,-3.3353,2.264,3.3613,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",11,31,,,,-4.928975760209456,-2.0604566334484202,2.143545241145228
11_31_0011,-5.1361,-3.2642,2.443,2.9806,c1ccc2c(-c3cccc4c(-c5sc(-c6sc(-c7cccc8c(-c9cccc%10c(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)cncc9%10)cncc78)c7ccccc67)c6ccccc56)cncc34)cncc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",11,31,,,,-5.15794681835176,-1.999388550656576,2.241917590442416
29_31_00001111,-6.52,-3.4228,3.979,1.8921,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cncc%10c(-c%11cncc%12c(-c%13cncc%14c(-c%15cncc%16cccnc%15%16)ccnc%13%14)ccnc%11%12)ccnc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=NC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",29,31,,,,-6.419384108810095,-2.1356107437759366,3.0860512693277826
29_31_0011,-6.4498,-3.4313,3.963,2.6460000000000004,c1ccc2c(-c3cccc4c(-c5cncc6c(-c7cncc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cncc%14c(-c%15cncc%16cccnc%15%16)ccnc%13%14)cncc%11%12)cncc9%10)ccnc78)ccnc56)cncc34)cncc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=NC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",29,31,,,,-6.355396177752811,-2.142911428779181,3.077258210172727
46_31_00001111,-6.4541,-3.592,3.624,0.0162,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,31,,,,-6.359315666407318,-2.280937320546402,2.8909552693249796
46_31_0011,-6.4805,-3.5106,3.621,0.0212,c1ccc2c(-c3cccc4c(-c5nccc6c(-c7nccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)cncc%11%12)cncc9%10)nccc78)nccc56)cncc34)cncc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,31,,,,-6.383379503728006,-2.2110225253388616,2.8893065707334067
6_31_01,-6.4384,-3.3533,3.662,2.5681,c1ccc2c(-c3cnc(-c4cccc5c(-c6cnc(-c7cccc8c(-c9cnc(-c%10cccc%11c(-c%12cnccn%12)cncc%10%11)cn9)cncc78)cn6)cncc45)cn3)cncc2c1,BrC1=CN=C(Br)C=N1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CN=C(Br)C=N1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",7,31,,,,-6.345004975273423,-2.075916907572938,2.9118387848182374
43_31_0011,-6.457000000000001,-3.5299,3.725,2.9727,c1ccc2c(-c3cccc4c(-c5ncc(-c6ncc(-c7cccc8c(-c9cccc%10c(-c%11ncc(-c%12nccc%13cccnc%12%13)c%12cccnc%11%12)cncc9%10)cncc78)c7cccnc67)c6cccnc56)cncc34)cncc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",43,31,,,,-6.361959042476636,-2.2275993748168164,2.94646145524127
43_31_01,-6.4270000000000005,-3.4267,3.719,2.862,c1ccc2c(-c3ncc(-c4cccc5c(-c6ncc(-c7cccc8c(-c9ncc(-c%10cccc%11c(-c%12nccc%13cccnc%12%13)cncc%10%11)c%10cccnc9%10)cncc78)c7cccnc67)cncc45)c4cccnc34)cncc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",43,31,,,,-6.334613772794036,-2.1389604698362485,2.943164058058124
47_31_0011,-6.5458,-3.4044,3.612,0.0059,c1ccc2c(-c3cccc4c(-c5nnc(-c6nnc(-c7cccc8c(-c9cccc%10c(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)cncc9%10)cncc78)c7ccccc67)c6ccccc56)cncc34)cncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",47,31,,,,-6.442901040737132,-2.119806908004207,2.8843604749586875
14_31_0011,-5.9502,-2.6799,4.08,2.5734,c1ccc2c(-c3cccc4c(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11ccc(-c%12cccc%13sccc%12%13)c%12sccc%11%12)cncc9%10)cncc78)c7sccc67)c6sccc56)cncc34)cncc2c1,BrC1=CC=C(Br)C2=C1SC=C2,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=CC2=C(Br)C=CC=C12']",14,31,,,,-5.900006286638581,-1.4975308744923734,3.1415574552440724
27_31_00001111,-6.392,-2.9516,4.042,2.659,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16cccnc%15%16)ccnc%13%14)ccnc%11%12)ccnc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",27,31,,,,-6.302710958164337,-1.7308951233607868,3.120673939750815
27_31_01,-6.2827,-2.9958,3.967,2.8609,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16cccnc%15%16)cncc%13%14)ccnc%11%12)cncc9%10)ccnc78)cncc56)ccnc34)cncc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",27,31,,,,-6.20308302562073,-1.7688586853776576,3.07945647496149
12_31_0011,-5.5696,-2.6028,3.84,2.556,c1ccc2c(-c3cccc4c(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11ccc(-c%12cccc%13[nH]ccc%12%13)c%12[nH]ccc%11%12)cncc9%10)cncc78)c7[nH]ccc67)c6[nH]ccc56)cncc34)cncc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CN=CC2=C(Br)C=CC=C12']",12,31,,,,-5.553085965265329,-1.4313093669923562,3.0096615679182337
12_31_00001111,-5.4547,-2.6579,3.746,2.4472,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13[nH]ccc%12%13)c%12[nH]ccc%11%12)c%11[nH]ccc%10%11)c%10[nH]ccc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CN=CC2=C(Br)C=CC=C12']",12,31,,,,-5.448353582380971,-1.4786349838957409,2.9580023453822806
32_31_01,-6.5174,-3.3269,3.898,2.3642,c1ccc2c(-c3nccc4c(-c5cccc6c(-c7nccc8c(-c9cccc%10c(-c%11nccc%12c(-c%13cccc%14c(-c%15nccc%16ccncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,31,,,,-6.417014185437604,-2.053241838856979,3.041536407355312
32_31_0011,-6.5360000000000005,-3.3958,3.927,2.0312,c1ccc2c(-c3cccc4c(-c5nccc6c(-c7nccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13nccc%14c(-c%15nccc%16ccncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,31,,,,-6.433968252640816,-2.11242033258916,3.057473827073851
50_31_0011,-5.2502,-3.0561,3.133,6.6496,c1ccc2c(-c3cccc4c(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)cncc%13%14)cncc%11%12)sc%10c9s8)sc7c6s5)cncc34)cncc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CN=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",50,31,,,,-5.261949994044582,-1.8206506036947916,2.621118266504202
17_31_00001111,-6.1835,-4.1548,2.989,2.9928,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nsnc%12%13)c%12nsnc%11%12)c%11nsnc%10%11)c%10nsnc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=CN=CC2=C(Br)C=CC=C12']",17,31,,,,-6.112661333870267,-2.764328558172986,2.541980734108699
52_31_01,-5.7137,-3.1663,3.387,6.7735,c1ccc2c(-c3cc4cc5oc(-c6cccc7c(-c8cc9cc%10oc(-c%11cccc%12c(-c%13cc%14cc%15oc(-c%16cccc%17c(-c%18cc%19cc%20occc%20cc%19o%18)cncc%16%17)cc%15cc%14o%13)cncc%11%12)cc%10cc9o8)cncc67)cc5cc4o3)cncc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",52,31,,,,-5.684434410640751,-1.9153018375015605,2.760708080590714
52_31_00001111,-5.6143,-2.98,3.33,6.8492,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cc%10cc%11oc(-c%12cc%13cc%14oc(-c%15cc%16cc%17oc(-c%18cc%19cc%20occc%20cc%19o%18)cc%17cc%16o%15)cc%14cc%13o%12)cc%11cc%10o9)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",52,31,,,,-5.593830417092403,-1.7552880003128033,2.7293828073508273
54_31_00001111,-5.7892,-2.7051,4.1389999999999985,4.016,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9cncc%10c(-c%11cncc%12c(-c%13cncc%14c(-c%15cncc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",54,31,,,,-5.753253339341961,-1.519175258266698,3.1739818608783406
36_31_01,-6.3172,-2.8906,4.138,3.0069,c1ccc2c(-c3ccc(-c4cccc5c(-c6ccc(-c7cccc8c(-c9ccc(-c%10cccc%11c(-c%12cccc%13ccncc%12%13)cncc%10%11)c%10ccncc9%10)cncc78)c7ccncc67)cncc45)c4ccncc34)cncc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",36,31,,,,-6.23453008575572,-1.6785019721610324,3.1734322946811506
39_31_01,-6.4108,-3.2488,3.837,0.0132,c1ccc2c(-c3ccc(-c4cccc5c(-c6ccc(-c7cccc8c(-c9ccc(-c%10cccc%11c(-c%12cccc%13cncnc%12%13)cncc%10%11)c%10cncnc9%10)cncc78)c7cncnc67)cncc45)c4cncnc34)cncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=CN=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=CN=CC2=C(Br)C=CC=C12']",39,31,,,,-6.319847327165432,-1.9861614272389332,3.0080128693266612
