ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
43_7_000000111111,-6.3158,-4.9751,1.761,0.0086,c1cc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8nnc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nnc(-c%13nncnn%13)nn%12)nn%11)nn%10)nn9)nn8)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)nccc2cn1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=NN=C(Br)N=N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=NN=C(Br)N=N1']",44.0,8.0,6.233253973170531,3.4688876061919736,1.8671134439581585
19_7_000111,-6.2646,-4.7514,1.7519999999999998,0.0092,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7nnc(-c8nnc(-c9nnc(-c%10ccc%11cc(-c%12ccc%13cc(-c%14ccc%15cc(-c%16nnc(-c%17nnc(-c%18nncnn%18)nn%17)nn%16)cnc%15c%14)cnc%13c%12)cnc%11c%10)nn9)nn8)nn7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=NN=C(Br)N=N1,AAABBB,"['AAABBB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=NN=C(Br)N=N1']",20.0,8.0,6.186584712912227,3.2767507549889405,1.8621673481834395
19_7_0011,-6.4285,-4.6597,1.743,0.0066,c1ccc2ncc(-c3ccc4cc(-c5nnc(-c6nnc(-c7ccc8cc(-c9ccc%10cc(-c%11nnc(-c%12nnc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17nnc(-c%18nncnn%18)nn%17)cnc%16c%15)cnc%14c%13)nn%12)nn%11)cnc%10c9)cnc8c7)nn6)nn5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=NN=C(Br)N=N1,AABB,"['AABB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=NN=C(Br)N=N1']",20.0,8.0,6.335981036278164,3.1979892473657037,1.8572212524087208
35_7_0011,-6.2935,-4.6599,1.745,0.0067,c1cc(-c2ccc(-c3nnc(-c4nnc(-c5ccc(-c6ccc(-c7nnc(-c8nnc(-c9ccc(-c%10ccc(-c%11nnc(-c%12nncnn%12)nn%11)c%11cnccc%10%11)c%10cnccc9%10)nn8)nn7)c7cnccc67)c6cnccc56)nn4)nn3)c3cnccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AABB,"['AABB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",36.0,8.0,6.212927322706465,3.1981610281893094,1.8583203848031027
35_7_01,-6.3819,-4.5687,1.7180000000000002,0.0065,c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nnc(-c9ccc(-c%10nnc(-c%11ccc(-c%12nncnn%12)c%12cnccc%11%12)nn%10)c%10cnccc9%10)nn8)c8cnccc78)nn6)c6cnccc56)nn4)c4cnccc34)nn2)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",36.0,8.0,6.293504717371192,3.1198289726250863,1.843482097478946
12_7_01,-6.3321,-4.6103,1.739,0.0065,c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nnc(-c9ccc(-c%10nnc(-c%11ccc(-c%12nncnn%12)c%12ccoc%11%12)nn%10)c%10ccoc9%10)nn8)c8ccoc78)nn6)c6ccoc56)nn4)c4ccoc34)nn2)c2ccoc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=NN=C(Br)N=N1']",13.0,8.0,6.248111569698076,3.1555593839350826,1.8550229876199569
12_7_000111,-5.9358,-4.764,1.749,0.009,c1cc(-c2ccc(-c3ccc(-c4nnc(-c5nnc(-c6nnc(-c7ccc(-c8ccc(-c9ccc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)c%10ccoc9%10)c9ccoc89)c8ccoc78)nn6)nn5)nn4)c4ccoc34)c3ccoc23)c2ccoc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=NN=C(Br)N=N1,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=NN=C(Br)N=N1']",13.0,8.0,5.886880557190931,3.287572946876103,1.8605186495918669
42_7_0011,-6.5802,-4.8217,1.725,0.0086,c1cnc2c(-c3cnc(-c4nnc(-c5nnc(-c6cnc(-c7cnc(-c8nnc(-c9nnc(-c%10cnc(-c%11cnc(-c%12nnc(-c%13nncnn%13)nn%12)c%12ncccc%11%12)c%11ncccc%10%11)nn9)nn8)c8ncccc78)c7ncccc67)nn5)nn4)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=NN=C(Br)N=N1,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=NN=C(Br)N=N1']",43.0,8.0,6.474256949973178,3.337131714486362,1.847329060859283
42_7_000000111111,-6.3586,-5.0909,1.7369999999999999,0.0081,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8nnc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nnc(-c%13nncnn%13)nn%12)nn%11)nn%10)nn9)nn8)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=NN=C(Br)N=N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=NN=C(Br)N=N1']",43.0,8.0,6.272266557917707,3.568348703059703,1.8539238552255748
51_7_01,-5.9693,-4.62,1.7830000000000001,0.0068,c1nnc(-c2cc3cc4oc(-c5nnc(-c6cc7cc8oc(-c9nnc(-c%10cc%11cc%12oc(-c%13nnc(-c%14cc%15cc%16oc(-c%17nnc(-c%18cc%19cc%20oc(-c%21nnc(-c%22cc%23cc%24occc%24cc%23o%22)nn%21)cc%20cc%19o%18)nn%17)cc%16cc%15o%14)nn%13)cc%12cc%11o%10)nn9)cc8cc7o6)nn5)cc4cc3o2)nn1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=NN=C(Br)N=N1']",52.0,8.0,5.917416108336501,3.163890753879962,1.8792039002963605
51_7_0011,-5.7123,-4.722,1.743,0.0067,c1nnc(-c2nnc(-c3cc4cc5oc(-c6cc7cc8oc(-c9nnc(-c%10nnc(-c%11cc%12cc%13oc(-c%14cc%15cc%16oc(-c%17nnc(-c%18nnc(-c%19cc%20cc%21oc(-c%22cc%23cc%24occc%24cc%23o%22)cc%21cc%20o%19)nn%18)nn%17)cc%16cc%15o%14)cc%13cc%12o%11)nn%10)nn9)cc8cc7o6)cc5cc4o3)nn2)nn1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=NN=C(Br)N=N1,AABB,"['AABB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=NN=C(Br)N=N1']",52.0,8.0,5.683158298055561,3.2514989739188955,1.8572212524087208
36_7_000111,-6.194,-4.8316,1.726,0.0084,c1cnc2c(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8ccc(-c9ccc(-c%10ccc(-c%11nnc(-c%12nnc(-c%13nncnn%13)nn%12)nn%11)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)nn7)nn6)nn5)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",37.0,8.0,6.122232178259175,3.345634865254847,1.847878627056474
30_7_000000111111,-6.0914,-4.9698,1.758,0.0089,c1cc(-c2cncc3c(-c4cncc5c(-c6cncc7c(-c8cncc9c(-c%10cncc%11c(-c%12nnc(-c%13nnc(-c%14nnc(-c%15nnc(-c%16nnc(-c%17nncnn%17)nn%16)nn%15)nn%14)nn%13)nn%12)cccc%10%11)cccc89)cccc67)cccc45)cccc23)c2cnccc2c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=NN=C(Br)N=N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",31.0,8.0,6.028711355944683,3.4643354143664213,1.8654647453665856
30_7_01,-6.388,-4.573,1.7519999999999998,0.0058,c1cc(-c2nnc(-c3cncc4c(-c5nnc(-c6cncc7c(-c8nnc(-c9cncc%10c(-c%11nnc(-c%12cncc%13c(-c%14nnc(-c%15cncc%16c(-c%17nncnn%17)cccc%15%16)nn%14)cccc%12%13)nn%11)cccc9%10)nn8)cccc67)nn5)cccc34)nn2)c2cnccc2c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=CN=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",31.0,8.0,6.299064922206655,3.1235222603326105,1.8621673481834395
39_7_0011,-6.4234,-4.7328,1.7380000000000002,0.0101,c1cc(-c2ccc(-c3nnc(-c4nnc(-c5ccc(-c6ccc(-c7nnc(-c8nnc(-c9ccc(-c%10ccc(-c%11nnc(-c%12nncnn%12)nn%11)c%11nccnc%10%11)c%10nccnc9%10)nn8)nn7)c7nccnc67)c6nccnc56)nn4)nn3)c3nccnc23)c2nccnc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",40.0,8.0,6.331332340432122,3.2607751383936057,1.854473421422766
15_7_01,-6.6918,-4.783,1.77,0.0063,c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nnc(-c9ccc(-c%10nnc(-c%11ccc(-c%12nncnn%12)c%12nonc%11%12)nn%10)c%10nonc9%10)nn8)c8nonc78)nn6)c6nonc56)nn4)c4nonc34)nn2)c2nonc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=CC=C(Br)C2=NON=C12', 'BrC1=NN=C(Br)N=N1']",16.0,8.0,6.57598135319245,3.303892125118649,1.8720595397328776
34_7_000000111111,-5.7679,-4.9566,1.758,0.0086,c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8nnc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nnc(-c%13nncnn%13)nn%12)nn%11)nn%10)nn9)nn8)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",35.0,8.0,5.733838197867313,3.452997880008441,1.8654647453665856
34_7_000111,-5.8745,-4.7586,1.746,0.0096,c1ccc2c(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8ccc(-c9ccc(-c%10ccc(-c%11nnc(-c%12nnc(-c%13nncnn%13)nn%12)nn%11)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)nn7)nn6)nn5)c5ccccc45)c4ccccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)C=C1,BrC1=NN=C(Br)N=N1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",35.0,8.0,5.831005056139485,3.282934864638748,1.8588699510002937
32_47_000000111111,-3.7203,-3.438,3.07,7.5457,c1cc2cncc(-c3cncc4c(-c5cncc6c(-c7cncc8c(-c9cncc%10c(-c%11cncc%12c(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)c2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,48.0,3.867432391130925,2.1486660863699725,2.5864955960811695
32_47_0011,-4.2018,-3.1749,2.998,8.228,c1cc2cncc(-c3cncc4c(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11cncc%12c(-c%13cncc%14c(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc(-c%21cncc%22c(-c%23cncc%24c(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)cncc%23%24)cncc%21%22)[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)cncc%13%14)cncc%11%12)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)cncc34)c2cn1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AABB,"['AABB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,48.0,4.306323969536654,1.9226884129166066,2.546926829883418
20_47_01,-4.5169,-2.939,3.176,14.5394,c1cnc2cc(-c3cc4[nH]c5cc(-c6cnc7cc(-c8cc9[nH]c%10cc(-c%11cnc%12cc(-c%13cc%14[nH]c%15cc(-c%16cnc%17cc(-c%18cc%19[nH]c%20cc(-c%21cnc%22cc(-c%23cc%24[nH]c%25cc(-c%26cnc%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)ncc%27c%26)[nH]c%25c%24[nH]%23)ncc%22c%21)[nH]c%20c%19[nH]%18)ncc%17c%16)[nH]c%15c%14[nH]%13)ncc%12c%11)[nH]c%10c9[nH]8)ncc7c6)[nH]c5c4[nH]3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21.0,48.0,4.5935404521028955,1.7200729314736227,2.6447496129834147
20_47_000000111111,-3.7555,-3.523,3.15,10.3058,c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cnc%10cc(-c%11cnc%12cc(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)ncc%12c%11)ncc%10c9)ncc8c7)ncc6c5)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21.0,48.0,3.899517507558509,2.2216729364024164,2.6304608918564485
26_47_000111,-3.9691,-3.0678,3.0180000000000002,6.8497,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13cc%14[nH]c%15cc(-c%16ccnc%17c(-c%18ccnc%19c(-c%20ccnc%21c(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)cccc%20%21)cccc%18%19)cccc%16%17)[nH]c%15c%14[nH]%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAABBB,"['AAABBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=NC2=C(Br)C=CC=C12']",27.0,48.0,4.094215827698621,1.830699781875727,2.557918153827238
26_47_000000111111,-3.7396,-3.2252,3.04,7.135,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)cccc%11%12)cccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=NC2=C(Br)C=CC=C12']",27.0,48.0,3.8850245146267306,1.9658912900534529,2.5700086101654396
45_47_000000111111,-3.8583,-3.7313,3.025,7.3651,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2cn1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46.0,48.0,3.9932206316708845,2.4005826641878065,2.5617651172075746
45_47_0011,-4.2727,-3.3708,2.9139999999999997,6.3293,c1cc2c(-c3nccc4c(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11nccc%12c(-c%13nccc%14c(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc(-c%21nccc%22c(-c%23nccc%24c(-c%25cc%26[nH]c%27cc(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)[nH]c%27c%26[nH]%25)nccc%23%24)nccc%21%22)[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)nccc%13%14)nccc%11%12)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)nccc34)nccc2cn1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AABB,"['AABB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46.0,48.0,4.370949956886532,2.09094772963844,2.500763269319374
45_47_01,-4.6916,-3.1456,2.9739999999999998,9.5267,c1cc2c(-c3cc4[nH]c5cc(-c6nccc7c(-c8cc9[nH]c%10cc(-c%11nccc%12c(-c%13cc%14[nH]c%15cc(-c%16nccc%17c(-c%18cc%19[nH]c%20cc(-c%21nccc%22c(-c%23cc%24[nH]c%25cc(-c%26nccc%27c(-c%28cc%29[nH]c%30cc[nH]c%30c%29[nH]%28)nccc%26%27)[nH]c%25c%24[nH]%23)nccc%21%22)[nH]c%20c%19[nH]%18)nccc%16%17)[nH]c%15c%14[nH]%13)nccc%11%12)[nH]c%10c9[nH]8)nccc67)[nH]c5c4[nH]3)nccc2cn1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46.0,48.0,4.752781072554569,1.897522522258364,2.533737241150834
11_47_000111,-3.8545,-2.0638,3.255,8.5647,c1cc(-c2ccc(-c3ccc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)c%16cc[nH]c%15%16)c%15cc[nH]c%14%15)c%14cc[nH]c%13%14)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)[nH]c6c5[nH]4)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAABBB,"['AAABBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=C(Br)C2=C1NC=C2']",12.0,48.0,3.9897568975110884,0.9683600473748557,2.6881653425615033
11_47_01,-4.0672,-2.042,3.194,9.7397,c1cc(-c2cc3[nH]c4cc(-c5ccc(-c6cc7[nH]c8cc(-c9ccc(-c%10cc%11[nH]c%12cc(-c%13ccc(-c%14cc%15[nH]c%16cc(-c%17ccc(-c%18cc%19[nH]c%20cc(-c%21ccc(-c%22cc%23[nH]c%24cc[nH]c%24c%23[nH]%22)c%22cc[nH]c%21%22)[nH]c%20c%19[nH]%18)c%18cc[nH]c%17%18)[nH]c%16c%15[nH]%14)c%14cc[nH]c%13%14)[nH]c%12c%11[nH]%10)c%10cc[nH]c9%10)[nH]c8c7[nH]6)c6cc[nH]c56)[nH]c4c3[nH]2)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=C(Br)C2=C1NC=C2']",12.0,48.0,4.183634859560723,0.9496359376018284,2.6546418045328526
11_47_000000111111,-3.6977,-2.1534,3.2039999999999997,6.378,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)c7cc[nH]c67)c6cc[nH]c56)c5cc[nH]c45)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=C(Br)C2=C1NC=C2']",12.0,48.0,3.846832287970033,1.045317856350232,2.6601374665047626
8_47_000000111111,-3.7317,-2.9254,2.792,10.5117,c1cc2[nH]c3cc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13cc%14[nH]c%15cc(-c%16cc%17[nH]c%18cc(-c%19cc%20oc(-c%21cc%22oc(-c%23cc%24oc(-c%25cc%26oc(-c%27cc%28oc(-c%29cc%30occc%30o%29)cc%28o%27)cc%26o%25)cc%24o%23)cc%22o%21)cc%20o%19)[nH]c%18c%17[nH]%16)[nH]c%15c%14[nH]%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)[nH]c6c5[nH]4)[nH]c3c2[nH]1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC2=C(O1)C=C(Br)O2']",9.0,48.0,3.8778235936103127,1.7083918354684315,2.433716193262073
7_47_000111,-4.2857,-4.139,0.157,0.0049,c1nnc(-c2nnc(-c3nnc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13nnc(-c%14nnc(-c%15nnc(-c%16cc%17[nH]c%18cc(-c%19cc%20[nH]c%21cc(-c%22cc%23[nH]c%24cc[nH]c%24c%23[nH]%22)[nH]c%21c%20[nH]%19)[nH]c%18c%17[nH]%16)nn%15)nn%14)nn%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)[nH]c6c5[nH]4)nn3)nn2)nn1,BrC1=NN=C(Br)N=N1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AAABBB,"['AAABBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NN=C(Br)N=N1']",8.0,48.0,4.382799573748992,2.7507578731081304,0.9856092636638049
7_47_01,-4.8172,-4.0665,1.682,0.006,c1nnc(-c2cc3[nH]c4cc(-c5nnc(-c6cc7[nH]c8cc(-c9nnc(-c%10cc%11[nH]c%12cc(-c%13nnc(-c%14cc%15[nH]c%16cc(-c%17nnc(-c%18cc%19[nH]c%20cc(-c%21nnc(-c%22cc%23[nH]c%24cc[nH]c%24c%23[nH]%22)nn%21)[nH]c%20c%19[nH]%18)nn%17)[nH]c%16c%15[nH]%14)nn%13)[nH]c%12c%11[nH]%10)nn9)[nH]c8c7[nH]6)nn5)[nH]c4c3[nH]2)nn1,BrC1=NN=C(Br)N=N1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NN=C(Br)N=N1']",8.0,48.0,4.867266601625721,2.688487324551045,1.8236977143800701
