ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
23_11_00001111	-4.9901	-3.7526	2.256	5.1317	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7nc(-c8ccc9nc(-c%10ccc%11nc(-c%12ccc%13ncccc%13n%12)ccc%11n%10)ccc9n8)ccc7n6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC=C2N=C(Br)C=CC2=N1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']	23	11				-5.024866505896441	-2.4188773219018205	2.1391487115677004	0.8347414010111429
59_11_00001111	-4.7219	-3.3657	2.271	4.5181	c1ccc2cc3c(-c4cccc5cc6c(-c7cccc8cc9c(-c%10cccc%11cc%12c(-c%13sc(-c%14sc(-c%15sc(-c%16scc%17ccccc%16%17)c%16ccccc%15%16)c%15ccccc%14%15)c%14ccccc%13%14)cccc%12cc%10%11)cccc9cc78)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	11				-4.780399794933996	-2.0865673186364946	2.1473922045255653	0.5903016394561174
10_11_01	-4.6345	-3.4391	2.19	7.8122	c1ccc2c(-c3cc4sc(-c5sc(-c6cc7sc(-c8sc(-c9cc%10sc(-c%11sc(-c%12cc%13sccc%13s%12)c%12ccccc%11%12)cc%10s9)c9ccccc89)cc7s6)c6ccccc56)cc4s3)scc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=C2C=CC=CC2=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	11				-4.700733909258688	-2.1496108808998047	2.1028773425530947	0.5106445359516092
10_11_0011	-4.6194	-3.4543	2.1719999999999997	7.659	c1ccc2c(-c3sc(-c4cc5sc(-c6cc7sc(-c8sc(-c9sc(-c%10cc%11sc(-c%12cc%13sccc%13s%12)cc%11s%10)c%10ccccc9%10)c9ccccc89)cc7s6)cc5s4)c4ccccc34)scc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=C2C=CC=CC2=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	11				-4.686970123518446	-2.1626662234938423	2.092985151003657	0.49688226749716896
0_11_0011	-4.4288	-2.9666	2.254	3.7795	c1c[nH]c(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8scc9ccccc89)c8ccccc78)[nH]6)[nH]5)c5ccccc45)c4ccccc34)[nH]2)c1	BrC1=CC=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)N1']	1	11				-4.513236510134995	-1.7437786851312178	2.1380495791733183	0.3231678060788708
0_11_00001111	-4.4221	-3.1841	2.204	4.0651	c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)[nH]4)[nH]3)[nH]2)c1	BrC1=CC=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)N1']	1	11				-4.507129399905881	-1.9305903308024719	2.1105712693137693	0.31706136908252996
3_11_00001111	-4.7087	-3.3459	2.28	4.3841	c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1	BrC1=CC=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C=C1']	4	11				-4.768367876273652	-2.069561017099525	2.1523383003002845	0.5782710471648191
60_11_00001111	-4.8435	-3.3038	2.18	3.1774	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6c7ccccc7c(-c7c8ccccc8c(-c8c9ccccc9c(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)S1']	60	11				-4.891239288047468	-2.033401153730514	2.0973816805811847	0.7011289138971728
44_11_00001111	-4.9864	-3.7105	2.218	3.8485	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ncc(-c7ncc(-c8ncc(-c9nccc%10cnccc9%10)c9cnccc89)c8cnccc78)c7cnccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=NC=CC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NC=CC2=C(Br)N=C1']	44	11				-5.021493922635585	-2.382717458532809	2.1182651960744425	0.8313691895355502
49_11_01	-4.8704	-3.4712	2.182	6.8664	c1ccc2c(-c3cc4oc5cc(-c6sc(-c7cc8oc9cc(-c%10sc(-c%11cc%12oc%13cc(-c%14sc(-c%15cc%16oc%17ccoc%17c%16o%15)c%15ccccc%14%15)oc%13c%12o%11)c%11ccccc%10%11)oc9c8o7)c7ccccc67)oc5c4o3)scc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2C=CC=CC2=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	11				-4.915758879862866	-2.1771817030885283	2.0984808129755668	0.7256458027332289
37_11_00001111	-4.8143	-3.4217	2.233	3.9618	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10cccnc9%10)c9cccnc89)c8cccnc78)c7cccnc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=NC2=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CC=NC2=C(Br)C=C1']	37	11				-4.8646232255564055	-2.134665949246105	2.1265086890323075	0.6745157854952104
15_11_01	-4.8573	-3.2011	2.3480000000000003	3.9794	c1cc(-c2sc(-c3ccc(-c4sc(-c5ccc(-c6sc(-c7ccc(-c8scc9ccccc89)c8cscc78)c7ccccc67)c6cscc56)c5ccccc45)c4cscc34)c3ccccc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2C=CC=CC2=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	11				-4.9038181121014635	-1.9451917008089608	2.189708801709272	0.7137063512926209
15_11_0011	-4.7811	-3.2348	2.269	4.2418	c1cc(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7cscc67)c6cscc56)c5ccccc45)c4ccccc34)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2C=CC=CC2=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	11				-4.834361127107662	-1.9741367695865304	2.1462930721311837	0.6442570230655804
24_11_00001111	-4.8916	-3.4705	2.3080000000000003	4.8012	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cc7cnc(-c8cc9cnc(-c%10cc%11cnc(-c%12cc%13cnccc%13cn%12)cc%11cn%10)cc9cn8)cc7cn6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC2=CN=C(Br)C=C2C=N1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=CN=C(Br)C=C2C=N1']	24	11				-4.9350828704385705	-2.176580470205908	2.167726153821632	0.7449676630798601
41_11_00001111	-4.8997	-3.591	2.1719999999999997	4.8012	c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6sc(-c7sc(-c8sc(-c9scc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1	BrC1=C2C=CC=CC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2C=CC=CC2=C(Br)S1']	41	11				-4.942466093252873	-2.280078416428373	2.092985151003657	0.7523500719858844
2_11_00001111	-4.6094	-3.4132	2.18	5.3374	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)s4)s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)S1']	3	11				-4.6778550336242475	-2.12736526424286	2.0973816805811847	0.48776818242800485
2_11_0011	-4.6821	-3.3557	2.215	5.3804	c1csc(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8scc9ccccc89)c8ccccc78)s6)s5)c5ccccc45)c4ccccc34)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)S1']	3	11				-4.744121737155081	-2.0779782774562072	2.1166164974828696	0.554027580880839
51_11_00001111	-4.485	-3.2756	2.248	5.6889	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cc7cc8[nH]c(-c9cc%10cc%11[nH]c(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)cc%11cc%10[nH]9)cc8cc7[nH]6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	11				-4.564463315340398	-2.0091800576021037	2.1347521819901725	0.3743889641675818
34_11_00001111	-4.8736	-3.4947	2.206	4.2579	c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)nccc78)nccc56)nccc34)nccc2c1	BrC1=C2C=CN=C(Br)C2=CC=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']	34	11				-4.91867570862901	-2.197365949862204	2.1116704017081505	0.7285623099553618
16_11_00001111	-4.9689	-4.0314	1.966	2.1452	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nonc9%10)c9nonc89)c8nonc78)c7nonc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC=C(Br)C2=NON=C12	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=NON=C12']	16	11				-5.0055425153207365	-2.6583397900082373	1.9797745143823118	0.8154195406645111
13_11_00001111	-4.8044	-3.2688	2.249	2.7155	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10occc9%10)c9occc89)c8occc78)c7occc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=C1OC=C2']	13	11				-4.855599286561146	-2.003339509599508	2.1353017481873637	0.6654928412767351
53_11_00001111	-4.7787	-3.4346	2.218	5.4446	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6cc7cc8sc(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)cc8cc7s6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	11				-4.832173505533052	-2.145745812368676	2.1182651960744425	0.6420696426489789
40_11_01	-5.1224	-3.6716	2.187	3.7784	c1ccc2c(-c3ccc(-c4sc(-c5ccc(-c6sc(-c7ccc(-c8sc(-c9cccc%10nccnc9%10)c9ccccc89)c8nccnc78)c7ccccc67)c6nccnc56)c5ccccc45)c4nccnc34)scc2c1	BrC1=C2N=CC=NC2=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)S1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']	40	11				-5.145459145196706	-2.3493060883414905	2.1012286439615213	0.9553207464762041
40_11_0011	-5.0446	-3.6987	2.174	4.6217	c1ccc2c(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7sc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8ccccc78)c7ccccc67)c6nccnc56)c5nccnc45)c4ccccc34)scc2c1	BrC1=C2N=CC=NC2=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)S1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']	40	11				-5.07454374581983	-2.3725823899400704	2.094084283398039	0.8844131646380957
40_11_00001111	-4.8352	-3.6559	2.17	3.9854	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2N=CC=NC2=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)S1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']	40	11				-4.883673763435283	-2.3358212936884395	2.0918860186092747	0.6935642232897663
11_57_00001111	-4.7753	-3.3279	2.27	3.846	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7c(c6)sc6cc(-c8ccc9c(c8)sc8cc(-c%10ccc%11c(c%10)sc%10cc(-c%12ccc%13c(c%12)sc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(S2)C=C(Br)C=C1']	11	57				-4.829074374969023	-2.0541007429750078	2.1468426383283745	0.6389708537254619
11_25_00001111	-4.91	-3.6054	2.239	4.2607	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7cc(-c8ccc9cc(-c%10ccc%11cc(-c%12ccc%13ccncc%13n%12)ncc%11n%10)ncc9n8)ncc7n6)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=NC2=CN=C(Br)C=C2C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']	11	25				-4.951854635843898	-2.2924466357279867	2.1298060862154533	0.7617375796071248
11_28_00001111	-4.8925	-3.7054	2.217	4.4126	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccnc7c(-c8ccnc9c(-c%10ccnc%11c(-c%12ccnc%13cnccc%12%13)nccc%10%11)nccc89)nccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=NC2=C(Br)N=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=NC2=C(Br)N=CC=C12']	11	28				-4.935903228529048	-2.3783370475308634	2.1177156298772517	0.7457879307360848
11_17_01	-5.1603	-4.0712	2.221	3.9143	c1ccc2c(-c3ccc(-c4sc(-c5ccc(-c6sc(-c7ccc(-c8sc(-c9cccc%10nsnc9%10)c9ccccc89)c8nsnc78)c7ccccc67)c6nsnc56)c5ccccc45)c4nsnc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC=C(Br)C2=NSN=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=NSN=C12']	11	17				-5.180005335895724	-2.6925241739057815	2.1199138946660154	0.9898631288883426
11_7_0011	-5.7167	-4.288	1.569	0.0053	c1ccc2c(-c3sc(-c4nnc(-c5nnc(-c6sc(-c7sc(-c8nnc(-c9nncnn9)nn8)c8ccccc78)c7ccccc67)nn5)nn4)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=NN=C(Br)N=N1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=NN=C(Br)N=N1']	11	8	1.679240663784827	-5.743892306247539	-3.087735489926337	-5.687168937609012	-2.8787345866944163	1.7615967340974876	1.4969708221367233
48_7_00001111	-4.5379	-3.9355	0.266	0.0001	c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11cc%12[nH]c%13cc(-c%14cc%15[nH]c%16cc[nH]c%16c%15[nH]%14)[nH]c%13c%12[nH]%11)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)nn4)nn3)nn2)nn1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NN=C(Br)N=N1']	48	8	0.5890751647948721	-4.147506585015079	-2.9929226503742377	-4.6126821408807155	-2.5759708850892795	1.0455119791576228	0.4226024741834676
12_7_00001111	-5.5738	-4.5072	1.7619999999999998	0.0087	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8nncnn8)nn7)nn6)nn5)c5cc[nH]c45)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=NN=C(Br)N=N1']	12	8				-5.556914303020894	-3.0670063693663194	1.8676630101553493	1.3667305464983441
54_7_00001111	-5.8619	-4.6077	1.766	0.0091	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)nn9)ccc7-8)ccc5-6)ccc3-4)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']	54	8				-5.819520042872795	-3.1533262332282104	1.8698612749441132	1.629307337341008
55_7_00001111	-5.7649	-4.5885	1.768	0.0093	c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3cc(-c5ccc6c(c5)[nH]c5cc(-c7ccc8c(c7)[nH]c7cc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)nn9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']	55	8				-5.731103670899055	-3.1368352741620567	1.8709604073384956	1.5409007121701006
59_7_0011	-5.7971	-4.3257	1.7530000000000001	0.0076	c1ccc2cc3c(-c4cccc5cc6c(-c7nnc(-c8nnc(-c9cccc%10cc%11c(-c%12cccc%13cc%14c(-c%15nnc(-c%16nncnn%16)nn%15)cccc%14cc%12%13)cccc%11cc9%10)nn8)nn7)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=NN=C(Br)N=N1	AABB	['AABB', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12', 'BrC1=NN=C(Br)N=N1']	59	8				-5.76045426035838	-2.9111152719441007	1.8627169143806304	1.5702480660928164
59_7_01	-5.8853	-4.1497	1.75	0.0065	c1ccc2cc3c(-c4nnc(-c5cccc6cc7c(-c8nnc(-c9cccc%10cc%11c(-c%12nnc(-c%13cccc%14cc%15c(-c%16nncnn%16)cccc%15cc%13%14)nn%12)cccc%11cc9%10)nn8)cccc7cc56)nn4)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=NN=C(Br)N=N1	AB	['AB', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12', 'BrC1=NN=C(Br)N=N1']	59	8				-5.840849353225223	-2.7599481471710394	1.8610682157890572	1.6506342964028562
10_7_0011	-5.8161	-4.214	1.693	0.0066	c1nnc(-c2nnc(-c3cc4sc(-c5cc6sc(-c7nnc(-c8nnc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)nn8)nn7)cc6s5)cc4s3)nn2)nn1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=NN=C(Br)N=N1	AABB	['AABB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=NN=C(Br)N=N1']	10	8				-5.777772931157358	-2.8151756819602882	1.829742942549171	1.5875648277242282
60_7_00001111	-5.8427	-4.6589	1.76	0.0088	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6nnc(-c7nnc(-c8nnc(-c9nncnn9)nn8)nn7)nn6)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=NN=C(Br)N=N1']	60	8				-5.80201907027593	-3.1973021240712822	1.8665638777609677	1.611808294008209
49_7_00001111	-5.6903	-4.6398	0.02	0.0003	c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5cc6oc7cc(-c8cc9oc%10cc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)oc%10c9o8)oc7c6o5)nn4)nn3)nn2)nn1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=NN=C(Br)N=N1']	49	8	0.994670381782936	-5.172222528620277	-3.191494954767992	-5.663105100288322	-3.1808970554169327	0.9103186946486383	1.4729096375541235
15_7_00001111	-5.484	-4.5249	1.725	0.01	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8nncnn8)nn7)nn6)nn5)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=NN=C(Br)N=N1']	15	8				-5.475060795770976	-3.082208972255428	1.8473290608592827	1.2848860625772351
15_7_01	-5.8885	-4.1576	1.732	0.0062	c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nncnn8)c8cscc78)nn6)c6cscc56)nn4)c4cscc34)nn2)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=NN=C(Br)N=N1	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=NN=C(Br)N=N1']	15	8				-5.843766181991366	-2.7667334897034666	1.85117602423962	1.6535508036249889
2_7_00001111	-5.6899	-4.5013	0.25	0.0002	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(-c6nnc(-c7nnc(-c8nncnn8)nn7)nn6)nn5)s4)s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=NN=C(Br)N=N1	AAAABBBB	['AAAABBBB', 'BrC1=CC=C(Br)S1', 'BrC1=NN=C(Br)N=N1']	3	8				-5.662740496692555	-3.0619388350699497	1.036718920002567	1.4725450741513577
51_7_01	-5.3783	-3.9838	1.805	0.0071	c1nnc(-c2cc3cc4[nH]c(-c5nnc(-c6cc7cc8[nH]c(-c9nnc(-c%10cc%11cc%12[nH]c(-c%13nnc(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)nn%13)cc%12cc%11[nH]%10)nn9)cc8cc7[nH]6)nn5)cc4cc3[nH]2)nn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=NN=C(Br)N=N1	AB	['AB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=NN=C(Br)N=N1']	51	8				-5.378714295589283	-2.617455953990069	1.891294356634562	1.1885501833961545
51_7_0011	-5.1419	-4.1226	1.749	0.0068	c1nnc(-c2nnc(-c3cc4cc5[nH]c(-c6cc7cc8[nH]c(-c9nnc(-c%10nnc(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)nn%10)nn9)cc8cc7[nH]6)cc5cc4[nH]3)nn2)nn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=NN=C(Br)N=N1	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=NN=C(Br)N=N1']	51	8				-5.163233570490394	-2.7366718455724603	1.8605186495918664	0.973093212361076
