ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
43_13_000000111111,-5.8194,-3.796,3.4960000000000004,3.4293,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ncc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13cnccc%12%13)c%12cnccc%11%12)c%11cnccc%10%11)c%10cnccc9%10)c9cnccc89)c8cnccc78)c7sccc67)c6sccc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",44.0,14.0,5.780780910822445,2.456153760624268,2.820610796084533
19_13_000111,-5.749,-2.9551,3.998,6.2838,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc%11cc(-c%12ccc%13cc(-c%14ccc%15cc(-c%16ccc(-c%17ccc(-c%18cccc%19ccsc%18%19)c%18ccsc%17%18)c%17ccsc%16%17)cnc%15c%14)cnc%13c%12)cnc%11c%10)c%10ccsc9%10)c9ccsc89)c8ccsc78)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,14.0,5.716610677967276,1.7339012877738869,3.096493027074411
19_13_000000111111,-5.7462,-2.9849,4.027,5.4626,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16ccc(-c%17ccc(-c%18cccc%19ccsc%18%19)c%18ccsc%17%18)c%17ccsc%16%17)c%16ccsc%15%16)c%15ccsc%14%15)c%14ccsc%13%14)cnc%12c%11)cnc%10c9)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,14.0,5.714058452796901,1.7594966304911441,3.11243044679295
19_13_0011,-5.77,-2.9134,4.086,5.6918,c1ccc2ncc(-c3ccc4cc(-c5ccc(-c6ccc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc(-c%12ccc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc(-c%18cccc%19ccsc%18%19)c%18ccsc%17%18)cnc%16c%15)cnc%14c%13)c%13ccsc%12%13)c%12ccsc%11%12)cnc%10c9)cnc8c7)c7ccsc67)c6ccsc56)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,14.0,5.735752366745096,1.6980849860520881,3.144854852427219
19_13_01,-5.8194,-2.8631,4.086,5.7665,c1ccc2ncc(-c3ccc(-c4ccc5cc(-c6ccc(-c7ccc8cc(-c9ccc(-c%10ccc%11cc(-c%12ccc(-c%13ccc%14cc(-c%15ccc(-c%16ccc%17cc(-c%18cccc%19ccsc%18%19)cnc%17c%16)c%16ccsc%15%16)cnc%14c%13)c%13ccsc%12%13)cnc%11c%10)c%10ccsc9%10)cnc8c7)c7ccsc67)cnc5c4)c4ccsc34)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20.0,14.0,5.780780910822445,1.654882108915242,3.144854852427219
35_13_000000111111,-5.761,-2.8546,3.964,3.9845,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)c9ccsc89)c8ccsc78)c7cnccc67)c6cnccc56)c5cnccc45)c4cnccc34)c3cnccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",36.0,14.0,5.727548785840317,1.6475814239119972,3.0778077763699176
12_13_000111,-5.6958,-2.4557,4.175,5.2862,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13occc%12%13)c%12occc%11%12)c%11occc%10%11)c%10sccc9%10)c9sccc89)c8sccc78)c7occc67)c6occc56)c5occc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=C1SC=C2']",13.0,14.0,5.668118399730133,1.3049645712303266,3.193766243977217
12_13_0011,-5.6357,-2.5172,4.0360000000000005,5.7239,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13occc%12%13)c%12occc%11%12)c%11sccc%10%11)c%10sccc9%10)c9occc89)c8occc78)c7sccc67)c6sccc56)c5occc45)c4occc34)c3sccc23)c2sccc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=C1SC=C2']",13.0,14.0,5.613336709465991,1.3577871744890948,3.117376542567669
42_13_000000111111,-5.8013,-3.836,3.497,4.0446,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)c9ccsc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",43.0,14.0,5.764282598113943,2.4905099253454184,2.8211603622817236
42_13_000111,-5.9149,-3.6969,3.508,0.1049,c1cnc2c(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7ccc(-c8cnc(-c9cnc(-c%10cnc(-c%11ccc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ccsc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8ccsc78)c7ccsc67)c6ccsc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",43.0,14.0,5.867830019312055,2.3710363625276183,2.8272055904508244
42_13_0011,-5.9353,-3.5655,3.517,4.9982,c1cnc2c(-c3cnc(-c4ccc(-c5ccc(-c6cnc(-c7cnc(-c8ccc(-c9ccc(-c%10cnc(-c%11cnc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ccsc9%10)c9ccsc89)c8ncccc78)c7ncccc67)c6ccsc56)c5ccsc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",43.0,14.0,5.886424802696222,2.25817636141864,2.832151686225543
51_13_0011,-5.3893,-2.9336,3.36,12.2088,c1cc(-c2ccc(-c3cc4cc5oc(-c6cc7cc8oc(-c9ccc(-c%10ccc(-c%11cc%12cc%13oc(-c%14cc%15cc%16oc(-c%17ccc(-c%18ccc(-c%19cc%20cc%21oc(-c%22cc%23cc%24occc%24cc%23o%22)cc%21cc%20o%19)c%19sccc%18%19)c%18sccc%17%18)cc%16cc%15o%14)cc%13cc%12o%11)c%11sccc%10%11)c%10sccc9%10)cc8cc7o6)cc5cc4o3)c3sccc23)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52.0,14.0,5.388740894472904,1.715434849236269,2.7458697932665572
51_13_000000111111,-5.4538,-2.9739,3.2680000000000002,10.4419,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8cc9oc(-c%10cc%11cc%12oc(-c%13cc%14cc%15oc(-c%16cc%17cc%18oc(-c%19cc%20cc%21oc(-c%22cc%23cc%24occc%24cc%23o%22)cc%21cc%20o%19)cc%18cc%17o%16)cc%15cc%14o%13)cc%12cc%11o%10)cc9cc8o7)c7sccc67)c6sccc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52.0,14.0,5.447533224290494,1.7500486851928279,2.6953097031249857
51_13_000111,-5.4289,-2.9345,3.205,11.5321,c1cc(-c2ccc(-c3ccc(-c4cc5cc6oc(-c7cc8cc9oc(-c%10cc%11cc%12oc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16cc%17cc%18oc(-c%19cc%20cc%21oc(-c%22cc%23cc%24occc%24cc%23o%22)cc%21cc%20o%19)cc%18cc%17o%16)c%16sccc%15%16)c%15sccc%14%15)c%14sccc%13%14)cc%12cc%11o%10)cc9cc8o7)cc6cc5o4)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52.0,14.0,5.424836650453935,1.7162078629424946,2.6606870327019534
36_13_000111,-5.7373,-2.953,3.888,4.9471,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ccsc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8ccsc78)c7ccsc67)c6ccsc56)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",37.0,14.0,5.705946022791063,1.7320975891260266,3.036040745383402
36_13_000000111111,-5.7763,-2.9754,3.8510000000000004,3.3892,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)c9ccsc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",37.0,14.0,5.741494873378443,1.751337041369871,3.0157067960873354
30_13_0011,-5.8604,-2.7997,4.091,4.1332,c1cc(-c2cncc3c(-c4ccc(-c5ccc(-c6cncc7c(-c8cncc9c(-c%10ccc(-c%11ccc(-c%12cncc%13c(-c%14cncc%15c(-c%16ccc(-c%17cccc%18ccsc%17%18)c%17ccsc%16%17)cccc%14%15)cccc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)cccc89)cccc67)c6ccsc56)c5ccsc45)cccc23)c2cnccc2c1,BrC1=CN=CC2=C(Br)C=CC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=CC2=C(Br)C=CC=C12']",31.0,14.0,5.818152779388665,1.6004275878322187,3.147602683413174
39_13_000000111111,-5.7781,-3.6732,3.4810000000000003,1.3252,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)c9nccnc89)c8nccnc78)c7sccc67)c6sccc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",40.0,14.0,5.743135589559399,2.350680334930337,2.812367303126668
39_13_000111,-5.8038,-3.6269,3.384,0.0224,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10sccc9%10)c9sccc89)c8sccc78)c7nccnc67)c6nccnc56)c5nccnc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAABBB,"['AAABBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",40.0,14.0,5.7665613705874925,2.3109130742656054,2.7590593819991414
15_13_0011,-5.8452,-3.9603,2.911,4.5125,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nonc%12%13)c%12nonc%11%12)c%11sccc%10%11)c%10sccc9%10)c9nonc89)c8nonc78)c7sccc67)c6sccc56)c5nonc45)c4nonc34)c3sccc23)c2sccc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C(Br)C2=NON=C12']",16.0,14.0,5.804297842749481,2.597271707216393,2.499114570727801
34_13_000000111111,-5.6979,-2.4394,4.092,3.5581,c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-c%12ccc(-c%13cccc%14ccsc%13%14)c%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)c9ccsc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",35.0,14.0,5.6700325686079145,1.2909644341064577,3.148152249610364
32_17_01,-6.1287,-3.1721,4.105,2.7532,c1ccc2cc(-c3cncc4c(-c5ccc6cc(-c7cncc8c(-c9ccc%10cc(-c%11cncc%12c(-c%13ccc%14cc(-c%15cncc%16c(-c%17ccc%18cc(-c%19cncc%20c(-c%21ccc%22cc(-c%23cncc%24ccncc%23%24)ccc%22c%21)cncc%19%20)ccc%18c%17)cncc%15%16)ccc%14c%13)cncc%11%12)ccc%10c9)cncc78)ccc6c5)cncc34)ccc2c1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,18.0,6.06271064125005,1.9202834813861274,3.1552966101738473
32_17_0011,-6.0061,-3.3039,4.046,3.0644,c1ccc2cc(-c3ccc4cc(-c5cncc6c(-c7cncc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cncc%14c(-c%15cncc%16c(-c%17ccc%18cc(-c%19ccc%20cc(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)ccc%20c%19)ccc%18c%17)cncc%15%16)cncc%13%14)ccc%12c%11)ccc%10c9)cncc78)cncc56)ccc4c3)ccc2c1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AABB,"['AABB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,18.0,5.950959639147158,2.0334870441423174,3.122872204539579
32_17_000000111111,-5.8283,-3.4159,3.891,2.0456,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cncc%14c(-c%15cncc%16c(-c%17cncc%18c(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)cncc%17%18)cncc%15%16)cncc%13%14)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,18.0,5.788893340828283,2.129684305361538,3.0376894439749753
32_17_000111,-5.9092,-3.3637,3.91,1.2248,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7cncc8c(-c9cncc%10c(-c%11cncc%12c(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18cc(-c%19cncc%20c(-c%21cncc%22c(-c%23cncc%24ccncc%23%24)cncc%21%22)cncc%19%20)ccc%18c%17)ccc%16c%15)ccc%14c%13)cncc%11%12)cncc9%10)cncc78)ccc6c5)ccc4c3)ccc2c1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AAABBB,"['AAABBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33.0,18.0,5.862634418072361,2.084849510400437,3.0481312017216036
20_17_000111,-5.8642,-3.3389,4.169,12.215,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7cc8ncc(-c9cc%10ncc(-c%11cc%12ncc(-c%13ccc%14cc(-c%15ccc%16cc(-c%17ccc%18cc(-c%19cc%20ncc(-c%21cc%22ncc(-c%23cc%24ncccc%24cn%23)cc%22cn%21)cc%20cn%19)ccc%18c%17)ccc%16c%15)ccc%14c%13)cc%12cn%11)cc%10cn9)cc8cn7)ccc6c5)ccc4c3)ccc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC2=CC=C(Br)C=C2C=C1,AAABBB,"['AAABBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21.0,18.0,5.821616513548461,2.063548688273324,3.1904688467940705
20_17_0011,-5.915,-3.2613,4.136,9.3114,c1ccc2cc(-c3ccc4cc(-c5cc6ncc(-c7cc8ncc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cc%14ncc(-c%15cc%16ncc(-c%17ccc%18cc(-c%19ccc%20cc(-c%21cc%22ncc(-c%23cc%24ncccc%24cn%23)cc%22cn%21)ccc%20c%19)ccc%18c%17)cc%16cn%15)cc%14cn%13)ccc%12c%11)ccc%10c9)cc8cn7)cc6cn5)ccc4c3)ccc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC2=CC=C(Br)C=C2C=C1,AABB,"['AABB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21.0,18.0,5.867921170210996,1.9968977287142922,3.172333162286768
26_17_0011,-5.8863,-2.947,4.148,5.4756,c1ccc2cc(-c3ccc4cc(-c5cccc6c(-c7cccc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cccc%14c(-c%15cccc%16c(-c%17ccc%18cc(-c%19ccc%20cc(-c%21cccc%22c(-c%23cccc%24cccnc%23%24)ccnc%21%22)ccc%20c%19)ccc%18c%17)ccnc%15%16)ccnc%13%14)ccc%12c%11)ccc%10c9)ccnc78)ccnc56)ccc4c3)ccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AABB,"['AABB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=NC2=C(Br)C=CC=C12']",27.0,18.0,5.841760862214643,1.7269441644178545,3.1789279566530597
11_17_000000111111,-5.27,-2.4334,3.8710000000000004,4.1856,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc(-c%14ccc(-c%15ccc(-c%16ccc(-c%17ccc(-c%18cccc%19[nH]ccc%18%19)c%18[nH]ccc%17%18)c%17[nH]ccc%16%17)c%16[nH]ccc%15%16)c%15[nH]ccc%14%15)c%14[nH]ccc%13%14)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC2=CC=C(Br)C=C2C=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']",12.0,18.0,5.279997872035097,1.285811009398285,3.0266981200311553
11_17_01,-5.3594,-2.3687,4.002,6.5309,c1ccc2cc(-c3ccc(-c4ccc5cc(-c6ccc(-c7ccc8cc(-c9ccc(-c%10ccc%11cc(-c%12ccc(-c%13ccc%14cc(-c%15ccc(-c%16ccc%17cc(-c%18cccc%19[nH]ccc%18%19)ccc%17c%16)c%16[nH]ccc%15%16)ccc%14c%13)c%13[nH]ccc%12%13)ccc%11c%10)c%10[nH]ccc9%10)ccc8c7)c7[nH]ccc67)ccc5c4)c4[nH]ccc34)ccc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC2=CC=C(Br)C=C2C=C1,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']",12.0,18.0,5.3614867756892455,1.2302399129618244,3.098691291863175
8_17_01,-5.2833,-2.8988,3.197,12.5278,c1ccc2cc(-c3cc4oc(-c5ccc6cc(-c7cc8oc(-c9ccc%10cc(-c%11cc%12oc(-c%13ccc%14cc(-c%15cc%16oc(-c%17ccc%18cc(-c%19cc%20oc(-c%21ccc%22cc(-c%23cc%24occc%24o%23)ccc%22c%21)cc%20o%19)ccc%18c%17)cc%16o%15)ccc%14c%13)cc%12o%11)ccc%10c9)cc8o7)ccc6c5)cc4o3)ccc2c1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=CC=C(Br)C=C2C=C1,AB,"['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=CC=C(Br)C=C2C=C1']",9.0,18.0,5.2921209415943835,1.6855449859288685,2.656290503124425
8_17_0011,-5.2984,-2.8242,3.161,11.4453,c1ccc2cc(-c3ccc4cc(-c5cc6oc(-c7cc8oc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cc%14oc(-c%15cc%16oc(-c%17ccc%18cc(-c%19ccc%20cc(-c%21cc%22oc(-c%23cc%24occc%24o%23)cc%22o%21)ccc%20c%19)ccc%18c%17)cc%16o%15)cc%14o%13)ccc%12c%11)ccc%10c9)cc8o7)cc6o5)ccc4c3)ccc2c1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=CC=C(Br)C=C2C=C1,AABB,"['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=CC=C(Br)C=C2C=C1']",9.0,18.0,5.305884727334625,1.6214707387239229,2.6365061200255493
8_17_000000111111,-5.2842,-2.826,2.7769999999999997,8.0073,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13cc%14oc(-c%15cc%16oc(-c%17cc%18oc(-c%19cc%20oc(-c%21cc%22oc(-c%23cc%24occc%24o%23)cc%22o%21)cc%20o%19)cc%18o%17)cc%16o%15)cc%14o%13)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=CC=C(Br)C=C2C=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=CC=C(Br)C=C2C=C1']",9.0,18.0,5.292941299684862,1.623016766136375,2.4254727003042076
7_17_000000111111,-5.7625,-5.0275,1.77,0.008,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13nnc(-c%14nnc(-c%15nnc(-c%16nnc(-c%17nnc(-c%18nncnn%18)nn%17)nn%16)nn%15)nn%14)nn%13)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC2=CC=C(Br)C=C2C=C1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=NN=C(Br)N=N1']",8.0,18.0,5.728916049324447,3.513894181976681,1.8720595397328774
29_17_01,-6.1564,-3.3879,3.742,0.041,c1ccc2cc(-c3ccnc4c(-c5ccc6cc(-c7ccnc8c(-c9ccc%10cc(-c%11ccnc%12c(-c%13ccc%14cc(-c%15ccnc%16c(-c%17ccc%18cc(-c%19ccnc%20c(-c%21ccc%22cc(-c%23ccnc%24cccnc%23%24)ccc%22c%21)ccnc%19%20)ccc%18c%17)ccnc%15%16)ccc%14c%13)ccnc%11%12)ccc%10c9)ccnc78)ccc6c5)ccnc34)ccc2c1,BrC1=CC=NC2=C(Br)C=CN=C12,BrC1=CC2=CC=C(Br)C=C2C=C1,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=NC2=C(Br)C=CN=C12']",30.0,18.0,6.087959440256984,2.105634990056733,2.9558040805935164
