ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
60_42_00001111	-5.8227	-3.5192	3.154	1.8423	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6ncc(-c7ncc(-c8ncc(-c9nccc%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=CN=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CN=CC2=C(Br)N=C1']	60	42				-5.783788890487531	-2.2184091007539086	2.6326591566452127	1.5935801238698786
60_42_01	-5.8672	-3.1807	3.2560000000000002	1.8691	c1ccc2c(-c3ncc(-c4c5ccccc5c(-c5ncc(-c6c7ccccc7c(-c7ncc(-c8c9ccccc9c(-c9nccc%10ccncc9%10)c9ccccc89)c8ccncc78)c7ccccc67)c6ccncc56)c5ccccc45)c4ccncc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=CN=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CN=CC2=C(Br)N=C1']	60	42				-5.8243510405167225	-1.9276700568011744	2.688714908758694	1.6341378024276678
60_42_0011	-5.85	-3.3687	3.217	1.8465	c1ccc2c(-c3c4ccccc4c(-c4ncc(-c5ncc(-c6c7ccccc7c(-c7c8ccccc8c(-c8ncc(-c9nccc%10ccncc9%10)c9ccncc89)c8ccccc78)c7ccccc67)c6ccncc56)c5ccncc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=CN=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CN=CC2=C(Br)N=C1']	60	42				-5.808673085898698	-2.089144030990581	2.667281827068245	1.6184615761087018
2_42_0011	-5.7248	-3.5158	2.967	3.7686	c1csc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7cnc(-c8cncc9cnccc89)c8cnccc78)s6)s5)c5cnccc45)c4cnccc34)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CN=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']	3	42				-5.694552160423312	-2.215488826752611	2.5298902777704972	1.5043532310427452
2_42_01	-5.8809	-3.514	2.997	3.8874	c1csc(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cncc9cnccc89)s7)c7cnccc67)s5)c5cnccc45)s3)c3cnccc23)c1	BrC1=CC=C(Br)S1	BrC1=C2C=CN=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)S1']	3	42				-5.836838713671773	-2.2139427993401593	2.5463772636862263	1.6466240989724223
51_42_0011	-4.9534	-3.2576	3.236	4.8651	c1cc2c(-c3ncc(-c4cc5cc6[nH]c(-c7cc8cc9[nH]c(-c%10ncc(-c%11ncc(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)c%12ccncc%11%12)c%11ccncc%10%11)cc9cc8[nH]7)cc6cc5[nH]4)c4ccncc34)cncc2cn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CN=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	42				-4.9914141259847264	-1.993719783477586	2.6777235848148737	0.8012927088073043
51_42_00001111	-4.7476	-3.4608	3.3360000000000003	6.1647	c1cc2c(-c3ncc(-c4ncc(-c5ncc(-c6cc7cc8[nH]c(-c9cc%10cc%11[nH]c(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)cc%11cc%10[nH]9)cc8cc7[nH]6)c6ccncc56)c5ccncc45)c4ccncc34)cncc2cn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CN=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	42				-4.80382557596209	-2.168249100261029	2.732680204533973	0.6137248380838736
51_42_01	-5.1232	-3.1432	3.125	4.8251	c1cc2c(-c3cc4cc5[nH]c(-c6ncc(-c7cc8cc9[nH]c(-c%10ncc(-c%11cc%12cc%13[nH]c(-c%14ncc(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)c%15ccncc%14%15)cc%13cc%12[nH]%11)c%11ccncc%10%11)cc9cc8[nH]7)c7ccncc67)cc5cc4[nH]3)cncc2cn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CN=CC2=C(Br)N=C1	AB	['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	42				-5.146188352388243	-1.8954611523750968	2.616721736926673	0.9560498732817384
53_42_00001111	-5.3767	-3.5474	3.2539999999999996	7.2120000000000015	c1cc2c(-c3ncc(-c4ncc(-c5ncc(-c6cc7cc8sc(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)cc8cc7s6)c6ccncc56)c5ccncc45)c4ccncc34)cncc2cn1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CN=CC2=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	42				-5.377255881206211	-2.2426301968823195	2.687615776364312	1.1870919297850877
53_42_0011	-5.5121	-3.4636	3.315	5.9444	c1cc2c(-c3ncc(-c4cc5cc6sc(-c7cc8cc9sc(-c%10ncc(-c%11ncc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)c%12ccncc%11%12)c%11ccncc%10%11)cc9cc8s7)cc6cc5s4)c4ccncc34)cncc2cn1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CN=CC2=C(Br)N=C1	AABB	['AABB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	42				-5.500674198373679	-2.1706540317915097	2.7211393143929623	1.3104966416215924
11_38_00001111	-4.8136	-3.5093	2.29	4.7727	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5sc(-c6sc(-c7sc(-c8scc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']	11	38				-4.8639851692638105	-2.2099059499854237	2.157833962272194	0.6738777995403675
48_38_01	-4.7713	-2.7449	2.924	4.7625	c1cc(-c2cc3[nH]c4cc(-c5ccc(-c6cc7[nH]c8cc(-c9ccc(-c%10cc%11[nH]c%12cc(-c%13ccc(-c%14cc%15[nH]c%16cc[nH]c%16c%15[nH]%14)c%14cnncc%13%14)[nH]c%12c%11[nH]%10)c%10cnncc9%10)[nH]c8c7[nH]6)c6cnncc56)[nH]c4c3[nH]2)c2cnncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	38				-4.825428339011344	-1.5533596421642426	2.5062589312912844	0.6353252196977963
48_38_00001111	-4.1295	-2.9676	3.036	5.632999999999999	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11cc%12[nH]c%13cc(-c%14cc%15[nH]c%16cc[nH]c%16c%15[nH]%14)[nH]c%13c%12[nH]%11)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	38				-4.2404218696015885	-1.7446375892492467	2.5678103453766754	0.05038323995874111
12_38_00001111	-5.4345	-2.9911	3.635	2.3732	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9[nH]ccc89)c8[nH]ccc78)c7[nH]ccc67)c6[nH]ccc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	38				-5.4299411007946885	-1.7648218360229224	2.8970004974940804	1.2397713414848672
12_38_01	-5.7725	-2.817	3.8080000000000003	2.508	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9[nH]ccc89)c8cnncc78)c7[nH]ccc67)c6cnncc56)c5[nH]ccc45)c4cnncc34)c3[nH]ccc23)c2cnncc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	38				-5.738031139218648	-1.6152866290741157	2.992075449608122	1.5478274168226671
9_38_01	-5.7053	-3.4642	2.705	6.4061	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11cnncc%10%11)cc9o8)c8cnncc78)cc6o5)c5cnncc45)cc3o2)c2cnncc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	38				-5.6767777351296225	-2.171169374262327	2.3859039341064565	1.4865807651578733
50_38_00001111	-5.1163	-3.2319	2.8339999999999996	5.968	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	38				-5.1398989403612445	-1.9716459476442467	2.4567979735440946	0.9497611545840139
52_38_00001111	-5.6139	-3.217	3.345	6.8924	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7oc(-c8cc9cc%10oc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)cc%10cc9o8)cc7cc6o5)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	38				-5.593465813496636	-1.9588482762856183	2.7376263003086923	1.4032780276256995
52_38_0011	-5.6848	-3.3203	3.3310000000000004	6.7881	c1cc(-c2ccc(-c3cc4cc5oc(-c6cc7cc8oc(-c9ccc(-c%10ccc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)c%11cnncc%10%11)c%10cnncc9%10)cc8cc7o6)cc5cc4o3)c3cnncc23)c2cnncc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	38				-5.658091800846512	-2.0475730716779887	2.729932373548019	1.4678968907660828
1_38_01	-5.8908	-3.3696	2.8569999999999998	3.208	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cnncc89)o7)c7cnncc67)o5)c5cnncc45)o3)c3cnncc23)c1	BrC1=CC=C(Br)O1	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	38				-5.845862652667033	-2.089917044696807	2.4694379960794874	1.655647043190897
59_38_0011	-5.6848	-3.0508	3.431	1.3158	c1ccc2cc3c(-c4cccc5cc6c(-c7ccc(-c8ccc(-c9cccc%10cc%11c(-c%12cccc%13cc%14c(-c%15ccc(-c%16cccc%17cnncc%16%17)c%16cnncc%15%16)cccc%14cc%12%13)cccc%11cc9%10)c9cnncc89)c8cnncc78)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	38				-5.658091800846512	-1.8160984118692396	2.7848889932671184	1.4678968907660828
10_38_0011	-5.4384	-3.2204	3.049	5.1185	c1cc(-c2ccc(-c3cc4sc(-c5cc6sc(-c7ccc(-c8ccc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)c9cnncc89)c8cnncc78)cc6s5)cc4s3)c3cnncc23)c2cnncc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	38				-5.433495985853425	-1.961768550286916	2.5749547059401583	1.24332583466184
60_38_0011	-5.7945	-3.0055	3.175	1.814	c1cc(-c2ccc(-c3c4ccccc4c(-c4c5ccccc5c(-c5ccc(-c6ccc(-c7c8ccccc8c(-c8c9ccccc9cc9ccccc89)c8ccccc78)c7cnncc67)c6cnncc56)c5ccccc45)c4ccccc34)c3cnncc23)c2cnncc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=NN=CC2=C(Br)C=C1']	60	38				-5.758084336985887	-1.7771900553225364	2.6442000467862234	1.567878403974832
60_38_00001111	-5.7596	-3.1017	3.114	1.5604	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5c6ccccc6c(-c6c7ccccc7c(-c7c8ccccc8c(-c8c9ccccc9cc9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=NN=CC2=C(Br)C=C1']	60	38				-5.726272673255129	-1.8598166314769031	2.6106765087575727	1.5360702470834433
15_38_01	-5.5914	-3.0538	3.181	1.8002	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cnncc78)c7cscc67)c6cnncc56)c5cscc45)c4cnncc34)c3cscc23)c2cnncc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	38				-5.572956861234684	-1.8186751242233248	2.6474974439693693	1.3827713362200749
15_38_00001111	-5.2833	-3.0806	3.013	1.705	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cscc67)c6cscc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	38				-5.292120941594384	-1.841693754586496	2.5551703228412816	1.1019663752390811
15_38_0011	-5.4797	-3.0499	3.2289999999999996	1.664	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cnncc67)c6cnncc56)c5cscc45)c4cscc34)c3cnncc23)c2cnncc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	38				-5.471141307116471	-1.8153253981630133	2.673876621434537	1.2809670059974954
2_38_0011	-5.7107	-3.1799	3.182	3.1752	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cnncc89)c8cnncc78)s6)s5)c5cnncc45)c4cnncc34)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']	3	38				-5.681699883672492	-1.926982933506752	2.64804701016656	1.4915023710952235
2_38_00001111	-5.4067	-3.1656	3.1830000000000003	3.4512	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cnncc89)c8cnncc78)c7cnncc67)c6cnncc56)s4)s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']	3	38				-5.404601150888811	-1.9147006046189403	2.648596576363752	1.2144341849925853
51_38_0011	-4.9167	-2.9657	3.411	4.632	c1cc(-c2ccc(-c3cc4cc5[nH]c(-c6cc7cc8[nH]c(-c9ccc(-c%10ccc(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)c%11cnncc%10%11)c%10cnncc9%10)cc8cc7[nH]6)cc5cc4[nH]3)c3cnncc23)c2cnncc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=NN=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	38				-4.957961746073011	-1.7430056714249922	2.7738976693232984	0.7678440166034652
51_38_00001111	-4.7485	-2.9947	3.3089999999999997	5.3884	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cc%10cc9[nH]8)cc7cc6[nH]5)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=NN=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	38				-4.8046459340525685	-1.7679138908478258	2.7178419172098165	0.6145451057400988
53_38_01	-5.6386	-3.2279	3.489	5.6341	c1cc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)c%14cnncc%13%14)cc%12cc%11s%10)c%10cnncc9%10)cc8cc7s6)c6cnncc56)cc4cc3s2)c2cnncc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=NN=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	38				-5.615980085535308	-1.968210331172132	2.8167638327041957	1.4257898177465371
12_40_0011	-5.5469	-3.3518	3.362	2.8912	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9[nH]ccc89)c8[nH]ccc78)c7nccnc67)c6nccnc56)c5[nH]ccc45)c4[nH]ccc34)c3nccnc23)c2nccnc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	40				-5.532394711205495	-2.074628551395895	2.7469689256609398	1.3422136576622892
9_40_01	-5.4881	-3.6877	2.46	6.4225	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11nccnc%10%11)cc9o8)c8nccnc78)cc6o5)c5nccnc45)cc3o2)c2nccnc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	40				-5.478797982627598	-2.3631344446417537	2.2512602157946633	1.2886228374555926
9_40_0011	-5.5742	-3.6217	2.701	5.9345	c1cc(-c2ccc(-c3cc4oc(-c5cc6oc(-c7ccc(-c8ccc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)c9nccnc89)c8nccnc78)cc6o5)cc4o3)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	40				-5.557278906616662	-2.306446772851856	2.3837056693176932	1.3670951099011113
50_40_0011	-5.2342	-3.5662	2.741	6.8694	c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11nccnc%10%11)c%10nccnc9%10)sc8c7s6)sc5c4s3)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	40				-5.247365850213862	-2.25877759430126	2.4056883172053323	1.0572162175494775
52_40_01	-5.5833	-3.665	2.852	6.5189	c1cc(-c2cc3cc4oc(-c5ccc(-c6cc7cc8oc(-c9ccc(-c%10cc%11cc%12oc(-c%13ccc(-c%14cc%15cc%16occc%16cc%15o%14)c%14nccnc%13%14)cc%12cc%11o%10)c%10nccnc9%10)cc8cc7o6)c6nccnc56)cc4cc3o2)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	40				-5.565573638420384	-2.343637321162501	2.4666901650935324	1.3753889273140518
52_40_0011	-5.6389999999999985	-3.5747	3.235	6.8391	c1cc(-c2ccc(-c3cc4cc5oc(-c6cc7cc8oc(-c9ccc(-c%10ccc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)c%11nccnc%10%11)c%10nccnc9%10)cc8cc7o6)cc5cc4o3)c3nccnc23)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	40				-5.616344689131076	-2.2660782793045047	2.677174018617683	1.426154381149304
52_40_00001111	-5.6052	-3.4862	3.2569999999999997	7.1562	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7oc(-c8cc9cc%10oc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)cc%10cc9o8)cc7cc6o5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	40				-5.585535685288682	-2.19006526485896	2.689264474955885	1.3953487736155248
1_40_0011	-5.6859	-3.5604	2.7060000000000004	3.3537	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)o6)o5)c5nccnc45)c4nccnc34)o2)c1	BrC1=CC=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	40				-5.659094460734875	-2.2537959504166936	2.386453500303648	1.4688994401236921
1_40_01	-5.545	-3.5728	2.537	3.5796	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)o7)c7nccnc67)o5)c5nccnc45)o3)c3nccnc23)c1	BrC1=CC=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	40				-5.5306628441255965	-2.2644463614802497	2.2935768129783694	1.3404819814991458
