ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
15_40_00001111,-5.14,-3.7305,2.983,2.3672,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']",15,40,,,,-4.752009199313098,-2.8869262332080634,2.570818741156536
41_40_01,-6.1724,-3.7228,3.392,0.0303,c1ccc2c(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cnc(-c9cccc%10nccnc9%10)c9ccccc89)c8nccnc78)c7ccccc67)c6nccnc56)c5ccccc45)c4nccnc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",41,40,,,,-5.720987079054527,-2.8798277212677097,2.8147878785762543
41_40_00001111,-6.1373,-3.8053,3.401,0.013000000000000001,c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",41,40,,,,-5.688043332852547,-2.9558832063429232,2.8201563926026054
2_40_00001111,-5.1253,-3.7625,2.8510000000000004,3.7711,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)s4)s3)s2)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",3,40,,,,-4.738212245775517,-2.91642654257057,2.492080535436725
2_40_01,-5.2579,-3.9685,2.406,3.872,c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)s7)c7nccnc67)s5)c5nccnc45)s3)c3nccnc23)c1,BrC1=CC=C(Br)S1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']",3,40,,,,-4.862666398094108,-3.106334784091709,2.2266373419116032
51_40_01,-4.837,-3.5253,2.662,4.9958,c1cc(-c2cc3cc4[nH]c(-c5ccc(-c6cc7cc8[nH]c(-c9ccc(-c%10cc%11cc%12[nH]c(-c%13ccc(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)c%14nccnc%13%14)cc%12cc%11[nH]%10)c%10nccnc9%10)cc8cc7[nH]6)c6nccnc56)cc4cc3[nH]2)c2nccnc2c1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']",51,40,,,,-4.467623014150706,-2.6977554994209876,2.3793417408833584
51_40_00001111,-4.6043,-3.7025,3.1460000000000004,4.9272,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cc%10cc9[nH]8)cc7cc6[nH]5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']",51,40,,,,-4.249218178219062,-2.8611134625158696,2.6680484951893337
34_40_0011,-6.1699,-3.6715,3.365,0.0056,c1ccc2c(-c3cccc4c(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)nccc9%10)nccc78)c7nccnc67)c6nccnc56)nccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CN=C(Br)C2=CC=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",34,40,,,,-5.718640658384871,-2.832535037820941,2.798682336497203
56_40_00001111,-5.9372,-3.7908,3.447,0.0353,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)ccc78)ccc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",56,40,,,,-5.5002358224532255,-2.942515878663037,2.8475954642928425
16_40_00001111,-6.03,-4.2106,2.677,3.3516,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nonc89)c8nonc78)c7nonc67)c6nonc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=NON=C12']",16,40,,,,-5.587334957710882,-3.329523062112426,2.3882892642606097
16_40_0011,-6.0193,-4.1611,2.81,3.9142,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nonc67)c6nonc56)c5nccnc45)c4nccnc34)c3nonc23)c2nonc2c1,BrC1=CC=C(Br)C2=NON=C12,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=NON=C12']",16,40,,,,-5.5772922772447515,-3.283889771067298,2.4676239715389046
13_40_00001111,-5.7637,-3.763,3.46,0.0485,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8occc78)c7occc67)c6occc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,40,,,,-5.3373942279790505,-2.9168874849043593,2.8553499845531274
13_40_01,-5.8479,-3.6987,3.451,2.7439999999999998,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8nccnc78)c7occc67)c6nccnc56)c5occc45)c4nccnc34)c3occc23)c2nccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,40,,,,-5.416421676133088,-2.857610300779072,2.8499814705267763
13_40_0011,-5.8902,-3.6346,3.463,0.0116,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8occc78)c7nccnc67)c6nccnc56)c5occc45)c4occc34)c3nccnc23)c2nccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,40,,,,-5.456123113863679,-2.7985174935873,2.8571394892285777
5_40_01,-6.3548,-4.026,3.155,0.042,c1cnc(-c2ccc(-c3cnc(-c4ccc(-c5cnc(-c6ccc(-c7cnc(-c8cccc9nccnc89)nc7)c7nccnc67)nc5)c5nccnc45)nc3)c3nccnc23)nc1,BrC1=CN=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CN=C(Br)N=C1']",6,40,,,,-5.89218193111268,-3.1593431524774633,2.673417009215684
5_40_0011,-6.3976,-4.0222,3.2,0.0259,c1cnc(-c2cnc(-c3ccc(-c4ccc(-c5cnc(-c6cnc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)nc6)nc5)c5nccnc45)c4nccnc34)nc2)nc1,BrC1=CN=C(Br)N=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CN=C(Br)N=C1']",6,40,,,,-5.932352652977202,-3.1558399907406653,2.7002595793474384
25_40_01,-6.2683,-3.8856,3.162,0.042,c1cnc2cnc(-c3ccc(-c4ccc5cc(-c6ccc(-c7ccc8cc(-c9ccc(-c%10ccc%11cc(-c%12cccc%13nccnc%12%13)ncc%11n%10)c%10nccnc9%10)ncc8n7)c7nccnc67)ncc5n4)c4nccnc34)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25,40,,,,-5.810995775942558,-3.0299105451494643,2.677592520125068
25_40_00001111,-6.2336,-3.8449,3.395,0.0943,c1cnc2cnc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)ncc8n7)ncc6n5)ncc4n3)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25,40,,,,-5.778427457047723,-2.9923898391790256,2.8165773832517047
53_40_01,-5.3451,-3.8059,2.832,6.6986,c1cc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)c%14nccnc%13%14)cc%12cc%11s%10)c%10nccnc9%10)cc8cc7s6)c6nccnc56)cc4cc3s2)c2nccnc2c1,BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']",53,40,,,,-4.944509551051734,-2.95643633714347,2.4807470058255396
61_40_01,-6.0471,-3.6416,3.411,0.0065,O=S1(=O)c2ccccc2-c2ccc(-c3ccc(-c4ccc5c(c4)S(=O)(=O)c4cc(-c6ccc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9ccc(-c%10ccc%11c(c%10)S(=O)(=O)c%10cc(-c%12cccc%13nccnc%12%13)ccc%10-%11)c%10nccnc9%10)ccc7-8)c7nccnc67)ccc4-5)c4nccnc34)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O']",61,40,,,,-5.603384475091334,-2.8049706862603485,2.82612140818744
61_40_00001111,-6.0401,-3.7731,3.387,2.7562,O=S1(=O)c2ccccc2-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)S(=O)(=O)c5cc(-c7ccc8c(c7)S(=O)(=O)c7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13nccnc%12%13)c%12nccnc%11%12)c%11nccnc%10%11)c%10nccnc9%10)ccc7-8)ccc5-6)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O,BrC1=C2N=CC=NC2=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O']",61,40,,,,-5.596814497216295,-2.9261985200469005,2.811805370783838
26_56_01,-5.8045,-2.681,4.077,5.2668,c1ccc2c(-c3ccc4c(c3)oc3cc(-c5cccc6c(-c7ccc8c(c7)oc7cc(-c9cccc%10c(-c%11ccc%12c(c%11)oc%11cc(-c%13cccc%14c(-c%15ccc%16c(c%15)oc%15ccccc%15%16)cccc%13%14)ccc%11%12)cccc9%10)ccc78)cccc56)ccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",26,56,,,,-5.375687813307848,-1.919408274584593,3.2233914461373967
26_56_00001111,-5.8224,-2.6638,4.217,4.5439,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",26,56,,,,-5.39248818530259,-1.9035518583022455,3.3069016643250757
45_56_01,-6.0768,-3.4434,3.878,5.5339,c1ccc2c(c1)oc1cc(-c3ncc(-c4ccc5c(c4)oc4cc(-c6ncc(-c7ccc8c(c7)oc7cc(-c9ncc(-c%10ccc%11c(c%10)oc%10cc(-c%12nccc%13ncccc%12%13)ccc%10%11)c%10ncccc9%10)ccc78)c7ncccc67)ccc45)c4ncccc34)ccc12,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",45,56,,,,-5.631259952646856,-2.622253145146321,3.1046876359991966
45_56_0011,-6.0360000000000005,-3.5372,3.871,4.382,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ncc(-c6ncc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ncc(-c%12nccc%13ncccc%12%13)c%12ncccc%11%12)ccc9%10)ccc78)c7ncccc67)c6ncccc56)ccc34)ccc12,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",45,56,,,,-5.592966367318058,-2.7087259269651693,3.1005121250898124
45_56_00001111,-5.9536,-3.6681,3.852,2.8089999999999997,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)ccc78)ccc56)ccc34)ccc12,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",45,56,,,,-5.515628342046173,-2.8294006299511745,3.0891785954786277
18_56_00001111,-5.7489,-2.7316,4.1160000000000005,6.6214,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=CC=C(Br)C=C2C=C1']",18,56,,,,-5.323503417614683,-1.9660556387640566,3.2466550069182505
18_56_0011,-5.7569,-2.7432,4.102,6.8574,c1ccc2cc(-c3ccc4cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%12c%11)ccc%10c9)ccc78)ccc56)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AABB,"['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=CC=C(Br)C=C2C=C1']",18,56,,,,-5.331011963757584,-1.9767495009079656,3.238303985099483
7_56_00001111,-5.9702,-4.7762,1.754,0.0086,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncnn%12)nn%11)nn%10)nn9)ccc78)ccc56)ccc34)ccc12,BrC1=NN=C(Br)N=N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=NN=C(Br)N=N1']",8,56,,,,-5.531208575292694,-3.850941030094736,1.8377183257804135
11_56_00001111,-4.5885,-3.6332,2.267,4.5825,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7c(c6)oc6cc(-c8ccc9c(c8)oc8cc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",11,56,,,,-4.234388799586831,-2.7972268550526906,2.1437236252824077
29_56_01,-6.1563,-3.3881,4.042,4.1197,c1cnc2c(-c3ccc4c(c3)oc3cc(-c5ccnc6c(-c7ccc8c(c7)oc7cc(-c9ccnc%10c(-c%11ccc%12c(c%11)oc%11cc(-c%13ccnc%14c(-c%15ccc%16c(c%15)oc%15ccccc%15%16)cncc%13%14)ccc%11%12)cncc9%10)ccc78)cncc56)ccc34)cncc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29,56,,,,-5.705876129941938,-2.571272923029239,3.2025138915904776
46_56_01,-6.1337,-3.4043,3.961,5.8179,c1ccc2c(c1)oc1cc(-c3nccc4c(-c5ccc6c(c5)oc5cc(-c7nccc8c(-c9ccc%10c(c9)oc9cc(-c%11nccc%12c(-c%13ccc%14c(c%13)oc%13cc(-c%15nccc%16cnccc%15%16)ccc%13%14)nccc%11%12)ccc9%10)nccc78)ccc56)nccc34)ccc12,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,56,,,,-5.6846644870882415,-2.586207454644008,3.1541972653533206
6_56_0011,-6.0441,-3.5829,3.494,0.013999999999999999,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5cnc(-c6cnc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11cnc(-c%12cnccn%12)cn%11)ccc9%10)ccc78)cn6)cn5)ccc34)ccc12,BrC1=CN=C(Br)C=N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AABB,"['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CN=C(Br)C=N1']",7,56,,,,-5.600568770287746,-2.7508560562735,2.875631037541564
6_56_00001111,-5.9557,-3.8647,3.442,0.0067,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cnc(-c%10cnc(-c%11cnc(-c%12cnccn%12)cn%11)cn%10)cn9)ccc78)ccc56)ccc34)ccc12,BrC1=CN=C(Br)C=N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CN=C(Br)C=N1']",7,56,,,,-5.517599335408685,-3.010643155597077,2.844612956500426
43_56_0011,-6.0577,-3.6801,3.727,3.8516,c1cnc2c(-c3cnc(-c4ccc5c(c4)oc4cc(-c6ccc7c(c6)oc6cc(-c8cnc(-c9cnc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)c%10ncccc9%10)c9ncccc89)ccc67)ccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",43,56,,,,-5.613333298730677,-2.840463245962115,3.0146159006682005
43_56_00001111,-6.0145,-3.9141,3.594,3.0821,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6ccc7c(c6)oc6cc(-c8ccc9c(c8)oc8cc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",43,56,,,,-5.5727871495590104,-3.056184258175447,2.9352811933899057
48_56_00001111,-3.861,-2.5801,3.268,5.3545,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)ccc78)ccc56)ccc34)ccc12,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']",48,56,,,,-3.551580384716732,-1.8263901116259378,2.7408216853243106
47_56_00001111,-5.9716,-3.8101,3.467,0.0011,c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6ccc7c(c6)oc6cc(-c8ccc9c(c8)oc8cc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",47,56,,,,-5.532522570867701,-2.960308252747299,2.8595254954625116
47_56_0011,-6.1095,-3.5292,3.626,0.003,c1ccc2c(-c3nnc(-c4ccc5c(c4)oc4cc(-c6ccc7c(c6)oc6cc(-c8nnc(-c9nnc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)c%10ccccc9%10)c9ccccc89)ccc67)ccc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",47,56,,,,-5.661951135005965,-2.701350849624543,2.9543692432613744
14_56_01,-5.6941,-2.6424,4.131,5.5779,c1ccc2c(c1)oc1cc(-c3ccc(-c4ccc5c(c4)oc4cc(-c6ccc(-c7ccc8c(c7)oc7cc(-c9ccc(-c%10ccc%11c(c%10)oc%10cc(-c%12cccc%13sccc%12%13)ccc%10%11)c%10sccc9%10)ccc78)c7sccc67)ccc45)c4sccc34)ccc12,BrC1=CC=C(Br)C2=C1SC=C2,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",14,56,,,,-5.272069876535808,-1.8838235264160685,3.2556025302955014
